fold,drive_id,model,disk_id,drive_label,total_windows,positive_windows,first_window_date,last_window_date,first_positive_date,last_positive_date,first_positive_probability,last_positive_probability,max_positive_probability,max_probability,mean_probability,last_window_probability
C,MC1_101457,MC1,101457,0,453,0,2018-09-05,2019-12-01,,,,,,0.5128028,0.5010957,0.48915392
C,MC1_101486,MC1,101486,0,375,0,2018-11-22,2019-12-01,,,,,,0.66050833,0.5047004,0.51392347
C,MC1_101552,MC1,101552,0,203,0,2018-01-31,2018-08-21,,,,,,0.5285924,0.52368283,0.5184445
C,MC1_101665,MC1,101665,0,473,0,2018-08-16,2019-12-01,,,,,,0.6466208,0.50384116,0.5087115
C,MC1_101789,MC1,101789,0,433,0,2018-09-25,2019-12-01,,,,,,0.5759925,0.522882,0.50960815
C,MC1_101877,MC1,101877,0,670,0,2018-01-31,2019-12-01,,,,,,0.52837074,0.51165664,0.4960792
C,MC1_102106,MC1,102106,0,578,0,2018-01-31,2019-08-31,,,,,,0.52758366,0.5125467,0.49744323
C,MC1_102129,MC1,102129,0,453,0,2018-09-05,2019-12-01,,,,,,0.5155186,0.5056606,0.5004897
C,MC1_102327,MC1,102327,0,476,0,2018-01-31,2019-05-21,,,,,,0.52468365,0.5123064,0.50019485
C,MC1_102330,MC1,102330,0,670,0,2018-01-31,2019-12-01,,,,,,0.5258706,0.5084643,0.49169213
C,MC1_102465,MC1,102465,0,593,0,2018-04-18,2019-12-01,,,,,,0.6439668,0.5016707,0.50248057
C,MC1_102576,MC1,102576,0,529,0,2018-06-21,2019-12-01,,,,,,0.64214927,0.49872702,0.50597113
C,MC1_10271,MC1,10271,0,593,0,2018-04-18,2019-12-01,,,,,,0.64457804,0.5015535,0.5024843
C,MC1_102721,MC1,102721,0,670,0,2018-01-31,2019-12-01,,,,,,0.53294736,0.5127651,0.49529755
C,MC1_102907,MC1,102907,0,480,0,2018-08-09,2019-12-01,,,,,,0.5149283,0.5023897,0.4898614
C,MC1_102980,MC1,102980,0,670,0,2018-01-31,2019-12-01,,,,,,0.52808094,0.5117115,0.49438813
C,MC1_103019,MC1,103019,0,619,0,2018-03-23,2019-12-01,,,,,,0.64198375,0.51075804,0.5007575
C,MC1_103151,MC1,103151,0,556,0,2018-05-25,2019-12-01,,,,,,0.6420598,0.50249475,0.5046515
C,MC1_10333,MC1,10333,0,619,0,2018-03-23,2019-12-01,,,,,,0.6420968,0.51104313,0.50149876
C,MC1_103409,MC1,103409,0,613,0,2018-03-29,2019-12-01,,,,,,0.64260453,0.50142026,0.5014427
C,MC1_103741,MC1,103741,0,670,0,2018-01-31,2019-12-01,,,,,,0.52072674,0.5032762,0.48597404
C,MC1_103766,MC1,103766,0,670,0,2018-01-31,2019-12-01,,,,,,0.53293717,0.51277345,0.4953043
C,MC1_103810,MC1,103810,0,670,0,2018-01-31,2019-12-01,,,,,,0.61851007,0.5152938,0.49654445
C,MC1_10385,MC1,10385,0,670,0,2018-01-31,2019-12-01,,,,,,0.5154082,0.49791223,0.48044917
C,MC1_104182,MC1,104182,0,670,0,2018-01-31,2019-12-01,,,,,,0.6421411,0.5173516,0.49728665
C,MC1_104235,MC1,104235,0,670,0,2018-01-31,2019-12-01,,,,,,0.52837384,0.51155907,0.49361768
C,MC1_104337,MC1,104337,0,617,0,2018-01-31,2019-10-09,,,,,,0.52869743,0.51322645,0.49698153
C,MC1_104606,MC1,104606,0,494,0,2018-07-26,2019-12-01,,,,,,0.6440537,0.51510465,0.5069816
C,MC1_104651,MC1,104651,0,535,0,2018-06-15,2019-12-01,,,,,,0.64262575,0.50149053,0.50550705
C,MC1_104837,MC1,104837,0,656,0,2018-02-14,2019-12-01,,,,,,0.641882,0.4990586,0.4993855
C,MC1_104892,MC1,104892,0,335,0,2019-01-01,2019-12-01,,,,,,0.6423836,0.5008408,0.51597756
C,MC1_105051,MC1,105051,0,352,0,2018-09-05,2019-08-22,,,,,,0.5233326,0.5144218,0.50495136
C,MC1_105263,MC1,105263,0,670,0,2018-01-31,2019-12-01,,,,,,0.61104655,0.51504135,0.4967598
C,MC1_105580,MC1,105580,0,670,0,2018-01-31,2019-12-01,,,,,,0.5287382,0.5118084,0.49438587
C,MC1_105685,MC1,105685,0,644,0,2018-02-26,2019-12-01,,,,,,0.0,0.0,0.0
C,MC1_105857,MC1,105857,0,347,0,2018-12-20,2019-12-01,,,,,,0.6428659,0.49795067,0.5153199
C,MC1_105863,MC1,105863,0,347,0,2018-12-20,2019-12-01,,,,,,0.6428659,0.49795005,0.5153181
C,MC1_105873,MC1,105873,0,670,0,2018-01-31,2019-12-01,,,,,,0.52200544,0.50454956,0.48731583
C,MC1_10596,MC1,10596,0,670,0,2018-01-31,2019-12-01,,,,,,0.515362,0.5006388,0.48070115
C,MC1_105962,MC1,105962,0,562,0,2018-05-19,2019-12-01,,,,,,0.52505094,0.49665186,0.51311576
C,MC1_105976,MC1,105976,0,670,0,2018-01-31,2019-12-01,,,,,,0.52242124,0.5049384,0.4874554
C,MC1_105983,MC1,105983,0,503,0,2018-01-31,2019-06-17,,,,,,0.5220076,0.5088899,0.49577054
C,MC1_106059,MC1,106059,0,447,0,2018-09-11,2019-12-01,,,,,,0.6454653,0.50002265,0.51015997
C,MC1_10607,MC1,10607,0,670,0,2018-01-31,2019-12-01,,,,,,0.6194681,0.5152928,0.49640775
C,MC1_106090,MC1,106090,0,670,0,2018-01-31,2019-12-01,,,,,,0.6433556,0.5172388,0.49692708
C,MC1_10610,MC1,10610,0,670,0,2018-01-31,2019-12-01,,,,,,0.5154082,0.4979137,0.48045963
C,MC1_106218,MC1,106218,0,670,0,2018-01-31,2019-12-01,,,,,,0.5273829,0.5099349,0.49243924
C,MC1_106670,MC1,106670,1,430,30,2018-01-31,2019-04-05,2019-03-07,2019-04-05,0.5083135962486267,0.5067946910858154,0.5083135962486267,0.5286819,0.51799613,0.5067947
C,MC1_107096,MC1,107096,0,670,0,2018-01-31,2019-12-01,,,,,,0.5207252,0.5032399,0.48576164
C,MC1_107109,MC1,107109,0,422,0,2018-10-06,2019-12-01,,,,,,0.645818,0.50093716,0.5114085
C,MC1_10719,MC1,10719,0,447,0,2018-09-11,2019-12-01,,,,,,0.6484804,0.51561147,0.5094534
C,MC1_107260,MC1,107260,0,600,0,2018-04-11,2019-12-01,,,,,,0.6429992,0.503066,0.50207686
C,MC1_107312,MC1,107312,0,491,0,2018-07-29,2019-12-01,,,,,,0.64206433,0.50077146,0.50782496
C,MC1_107379,MC1,107379,0,68,0,2019-09-25,2019-12-01,,,,,,0.5283796,0.5268078,0.5250972
C,MC1_107397,MC1,107397,0,670,0,2018-01-31,2019-12-01,,,,,,0.5174433,0.49994537,0.4824753
C,MC1_107453,MC1,107453,0,655,0,2018-02-15,2019-12-01,,,,,,0.6421049,0.50176585,0.4997006
C,MC1_10746,MC1,10746,0,670,0,2018-01-31,2019-12-01,,,,,,0.6432313,0.5104552,0.49806738
C,MC1_107542,MC1,107542,0,670,0,2018-01-31,2019-12-01,,,,,,0.52791184,0.5104841,0.49299288
C,MC1_107564,MC1,107564,0,670,0,2018-01-31,2019-12-01,,,,,,0.52135164,0.50387275,0.48638827
C,MC1_107690,MC1,107690,0,619,0,2018-03-23,2019-12-01,,,,,,0.6418203,0.51102006,0.5007832
C,MC1_107796,MC1,107796,0,670,0,2018-01-31,2019-12-01,,,,,,0.52588445,0.50842386,0.49093372
C,MC1_107820,MC1,107820,0,498,0,2018-03-27,2019-08-06,,,,,,0.6445981,0.50127155,0.5075043
C,MC1_107824,MC1,107824,0,670,0,2018-01-31,2019-12-01,,,,,,0.51542544,0.49796888,0.4807136
C,MC1_107910,MC1,107910,0,670,0,2018-01-31,2019-12-01,,,,,,0.0,0.0,0.0
C,MC1_108218,MC1,108218,0,415,0,2018-10-13,2019-12-01,,,,,,0.6439617,0.5010171,0.51195633
C,MC1_10831,MC1,10831,0,299,0,2019-02-06,2019-12-01,,,,,,0.5066255,0.4988828,0.49125513
C,MC1_108375,MC1,108375,0,670,0,2018-01-31,2019-12-01,,,,,,0.5227408,0.5052587,0.48777464
C,MC1_1084,MC1,1084,0,670,0,2018-01-31,2019-12-01,,,,,,0.5154057,0.49791297,0.4804506
C,MC1_108572,MC1,108572,1,481,30,2018-01-31,2019-05-26,2019-04-27,2019-05-26,0.49786409735679626,0.49634331464767456,0.49786409735679626,0.52142996,0.5088857,0.4963433
C,MC1_108691,MC1,108691,0,670,0,2018-01-31,2019-12-01,,,,,,0.5183028,0.5008745,0.48368105
C,MC1_108791,MC1,108791,0,670,0,2018-01-31,2019-12-01,,,,,,0.5259711,0.5086623,0.49155614
C,MC1_108834,MC1,108834,0,670,0,2018-01-31,2019-12-01,,,,,,0.6419231,0.51778,0.4970924
C,MC1_109123,MC1,109123,0,670,0,2018-01-31,2019-12-01,,,,,,0.64272237,0.5159212,0.49748477
C,MC1_109316,MC1,109316,0,670,0,2018-01-31,2019-12-01,,,,,,0.52427787,0.5068163,0.48933908
C,MC1_109385,MC1,109385,0,670,0,2018-01-31,2019-12-01,,,,,,0.51535046,0.49792376,0.4805182
C,MC1_109538,MC1,109538,0,670,0,2018-01-31,2019-12-01,,,,,,0.5298476,0.5127139,0.4952535
C,MC1_109584,MC1,109584,0,415,0,2018-10-13,2019-12-01,,,,,,0.6425602,0.50198084,0.51172817
C,MC1_109587,MC1,109587,0,415,0,2018-10-13,2019-12-01,,,,,,0.6425602,0.50198376,0.5117274
C,MC1_109628,MC1,109628,0,670,0,2018-01-31,2019-12-01,,,,,,0.5254039,0.5088263,0.49178287
C,MC1_109639,MC1,109639,0,453,0,2018-09-05,2019-12-01,,,,,,0.51282465,0.5011427,0.48917302
C,MC1_109640,MC1,109640,0,670,0,2018-01-31,2019-12-01,,,,,,0.5254576,0.50854653,0.49146846
C,MC1_109680,MC1,109680,0,670,0,2018-01-31,2019-12-01,,,,,,0.5183426,0.50090504,0.48376456
C,MC1_109871,MC1,109871,0,40,0,2019-10-23,2019-12-01,,,,,,0.6439378,0.2675132,0.62412524
C,MC1_110058,MC1,110058,0,670,0,2018-01-31,2019-12-01,,,,,,0.52792627,0.51050186,0.4930094
C,MC1_110074,MC1,110074,0,655,0,2018-02-15,2019-12-01,,,,,,0.6414444,0.50157315,0.4992784
C,MC1_110084,MC1,110084,1,37,30,2018-01-31,2018-03-08,2018-02-07,2018-03-08,0.521536111831665,0.5200228095054626,0.521536111831665,0.52185076,0.52062243,0.5200228
C,MC1_110101,MC1,110101,0,352,0,2018-12-15,2019-12-01,,,,,,0.6456998,0.50116664,0.5157821
C,MC1_110468,MC1,110468,0,670,0,2018-01-31,2019-12-01,,,,,,0.52429116,0.50760365,0.4910159
C,MC1_110516,MC1,110516,0,513,0,2018-07-07,2019-12-01,,,,,,0.6409324,0.50265247,0.5071851
C,MC1_110617,MC1,110617,0,516,0,2018-01-31,2019-06-30,,,,,,0.52041984,0.5069562,0.49350756
C,MC1_110697,MC1,110697,0,670,0,2018-01-31,2019-12-01,,,,,,0.63096017,0.51765203,0.49940193
C,MC1_110730,MC1,110730,0,670,0,2018-01-31,2019-12-01,,,,,,0.6316602,0.51728576,0.49895564
C,MC1_111035,MC1,111035,0,670,0,2018-01-31,2019-12-01,,,,,,0.5259769,0.50874466,0.4918199
C,MC1_111064,MC1,111064,0,670,0,2018-01-31,2019-12-01,,,,,,0.6460379,0.5179068,0.4973275
C,MC1_111143,MC1,111143,0,348,0,2018-10-06,2019-09-18,,,,,,0.64589554,0.49806324,0.51531416
C,MC1_111518,MC1,111518,1,488,30,2018-01-31,2019-06-02,2019-05-04,2019-06-02,0.5028659701347351,0.5013464093208313,0.5028659701347351,0.5259791,0.51348513,0.5013464
C,MC1_111821,MC1,111821,0,453,0,2018-09-05,2019-12-01,,,,,,0.5141458,0.50232345,0.49050486
C,MC1_111967,MC1,111967,0,670,0,2018-01-31,2019-12-01,,,,,,0.5183225,0.5008513,0.48343998
C,MC1_11218,MC1,11218,0,670,0,2018-01-31,2019-12-01,,,,,,0.5287663,0.51187307,0.49443594
C,MC1_11227,MC1,11227,0,670,0,2018-01-31,2019-12-01,,,,,,0.5287663,0.5118731,0.49443594
C,MC1_112337,MC1,112337,0,670,0,2018-01-31,2019-12-01,,,,,,0.53638446,0.51298094,0.4956641
C,MC1_112583,MC1,112583,0,615,0,2018-03-27,2019-12-01,,,,,,0.6427559,0.50167644,0.50133663
C,MC1_112587,MC1,112587,0,615,0,2018-03-27,2019-12-01,,,,,,0.6427559,0.50170887,0.50133663
C,MC1_112834,MC1,112834,0,494,0,2018-07-26,2019-12-01,,,,,,0.64283305,0.51590955,0.5069781
C,MC1_112922,MC1,112922,0,670,0,2018-01-31,2019-12-01,,,,,,0.5291077,0.51244974,0.49506956
C,MC1_113023,MC1,113023,0,433,0,2018-09-25,2019-12-01,,,,,,0.5248344,0.41677842,0.5098337
C,MC1_113391,MC1,113391,0,670,0,2018-01-31,2019-12-01,,,,,,0.5261495,0.5087582,0.49180058
C,MC1_11348,MC1,11348,0,670,0,2018-01-31,2019-12-01,,,,,,0.5184798,0.50100124,0.48354062
C,MC1_113604,MC1,113604,0,670,0,2018-01-31,2019-12-01,,,,,,0.5268256,0.5093932,0.49198437
C,MC1_113758,MC1,113758,0,619,0,2018-03-23,2019-12-01,,,,,,0.6437926,0.5107158,0.50085515
C,MC1_11394,MC1,11394,0,579,0,2018-04-18,2019-11-17,,,,,,0.6425797,0.5086828,0.50279546
C,MC1_11397,MC1,11397,0,579,0,2018-04-18,2019-11-17,,,,,,0.6425797,0.50868237,0.5027948
C,MC1_114142,MC1,114142,0,329,0,2018-09-05,2019-07-30,,,,,,0.5147155,0.50624216,0.49754366
C,MC1_114496,MC1,114496,0,670,0,2018-01-31,2019-12-01,,,,,,0.52152103,0.5044838,0.49123427
C,MC1_114616,MC1,114616,0,656,0,2018-01-31,2019-11-17,,,,,,0.5227443,0.5056853,0.48871925
C,MC1_114847,MC1,114847,0,670,0,2018-01-31,2019-12-01,,,,,,0.6378459,0.51712126,0.4971859
C,MC1_114936,MC1,114936,0,453,0,2018-09-05,2019-12-01,,,,,,0.51284355,0.5010967,0.48919567
C,MC1_11500,MC1,11500,1,608,30,2018-01-31,2019-09-30,2019-09-01,2019-09-30,0.4991023540496826,0.4975787103176117,0.4991023540496826,0.52878743,0.5134515,0.4975787
C,MC1_115035,MC1,115035,0,670,0,2018-01-31,2019-12-01,,,,,,0.5292761,0.5127413,0.49526387
C,MC1_115181,MC1,115181,0,670,0,2018-01-31,2019-12-01,,,,,,0.5208974,0.5034111,0.4859306
C,MC1_115315,MC1,115315,0,670,0,2018-01-31,2019-12-01,,,,,,0.52841777,0.511597,0.49365777
C,MC1_115339,MC1,115339,0,415,0,2018-10-13,2019-12-01,,,,,,0.643639,0.5016133,0.5117689
C,MC1_115411,MC1,115411,0,597,0,2018-04-14,2019-12-01,,,,,,0.64635295,0.5060764,0.5020257
C,MC1_115414,MC1,115414,0,597,0,2018-04-14,2019-12-01,,,,,,0.64635295,0.5060757,0.5020249
C,MC1_1155,MC1,1155,0,670,0,2018-01-31,2019-12-01,,,,,,0.6376053,0.5162001,0.49668545
C,MC1_115526,MC1,115526,0,669,0,2018-02-01,2019-12-01,,,,,,0.5268227,0.5093455,0.49186558
C,MC1_115630,MC1,115630,0,619,0,2018-03-23,2019-12-01,,,,,,0.64198375,0.51077354,0.5007764
C,MC1_115743,MC1,115743,0,670,0,2018-01-31,2019-12-01,,,,,,0.52791846,0.51053166,0.4930633
C,MC1_115779,MC1,115779,0,577,0,2018-01-31,2019-08-30,,,,,,0.5276022,0.5125973,0.49756527
C,MC1_115859,MC1,115859,0,446,0,2018-09-12,2019-12-01,,,,,,0.6457061,0.501192,0.51014966
C,MC1_115932,MC1,115932,0,670,0,2018-01-31,2019-12-01,,,,,,0.5291466,0.512805,0.49569333
C,MC1_115974,MC1,115974,0,670,0,2018-01-31,2019-12-01,,,,,,0.5221835,0.50469595,0.48721236
C,MC1_116044,MC1,116044,0,670,0,2018-01-31,2019-12-01,,,,,,0.5201589,0.5027229,0.4864565
C,MC1_11615,MC1,11615,0,670,0,2018-01-31,2019-12-01,,,,,,0.52562743,0.50835323,0.49263266
C,MC1_116170,MC1,116170,0,254,0,2019-03-23,2019-12-01,,,,,,0.65536684,0.4942532,0.52098554
C,MC1_116208,MC1,116208,0,670,0,2018-01-31,2019-12-01,,,,,,0.52315277,0.5056769,0.48819086
C,MC1_11623,MC1,11623,0,464,0,2018-08-25,2019-12-01,,,,,,0.6427587,0.50072825,0.5094837
C,MC1_116282,MC1,116282,0,670,0,2018-01-31,2019-12-01,,,,,,0.5279091,0.5104776,0.4929868
C,MC1_116291,MC1,116291,0,670,0,2018-01-31,2019-12-01,,,,,,0.5279042,0.5104747,0.49298418
C,MC1_116537,MC1,116537,0,660,0,2018-02-10,2019-12-01,,,,,,0.6431291,0.50231075,0.4990105
C,MC1_116709,MC1,116709,0,670,0,2018-01-31,2019-12-01,,,,,,0.5182176,0.5008093,0.4834578
C,MC1_116744,MC1,116744,0,598,0,2018-04-13,2019-12-01,,,,,,0.6416471,0.50161576,0.50221545
C,MC1_116768,MC1,116768,0,670,0,2018-01-31,2019-12-01,,,,,,0.5268336,0.50945574,0.49269146
C,MC1_117013,MC1,117013,0,594,0,2018-04-17,2019-12-01,,,,,,0.6437684,0.5019117,0.50246936
C,MC1_117125,MC1,117125,0,660,0,2018-01-31,2019-11-21,,,,,,0.51535416,0.49812123,0.48096815
C,MC1_117225,MC1,117225,0,670,0,2018-01-31,2019-12-01,,,,,,0.5259711,0.50864613,0.49217355
C,MC1_117409,MC1,117409,0,670,0,2018-01-31,2019-12-01,,,,,,0.6425027,0.5172872,0.49729908
C,MC1_117413,MC1,117413,0,670,0,2018-01-31,2019-12-01,,,,,,0.6425027,0.51728725,0.49729908
C,MC1_117425,MC1,117425,0,670,0,2018-01-31,2019-12-01,,,,,,0.52827835,0.5115819,0.49461308
C,MC1_117615,MC1,117615,0,670,0,2018-01-31,2019-12-01,,,,,,0.5174932,0.50031316,0.4827645
C,MC1_117807,MC1,117807,0,670,0,2018-01-31,2019-12-01,,,,,,0.52088517,0.50339943,0.4859191
C,MC1_117827,MC1,117827,0,670,0,2018-01-31,2019-12-01,,,,,,0.53343916,0.51277375,0.49530575
C,MC1_118255,MC1,118255,0,670,0,2018-01-31,2019-12-01,,,,,,0.6034125,0.5147528,0.4963617
C,MC1_118328,MC1,118328,0,656,0,2018-02-14,2019-12-01,,,,,,0.6421401,0.50159967,0.49976724
C,MC1_118431,MC1,118431,0,670,0,2018-01-31,2019-12-01,,,,,,0.64266026,0.5175938,0.49730653
C,MC1_118512,MC1,118512,0,408,0,2018-10-20,2019-12-01,,,,,,0.64036566,0.50461406,0.5169171
C,MC1_118527,MC1,118527,0,418,0,2018-10-10,2019-12-01,,,,,,0.64245224,0.50432026,0.51145935
C,MC1_11863,MC1,11863,0,670,0,2018-01-31,2019-12-01,,,,,,0.5227936,0.5053172,0.4878376
C,MC1_11879,MC1,11879,0,327,0,2019-01-09,2019-12-01,,,,,,0.6410998,0.4957876,0.5164137
C,MC1_118835,MC1,118835,0,670,0,2018-01-31,2019-12-01,,,,,,0.52853185,0.51673037,0.5036079
C,MC1_118923,MC1,118923,0,76,0,2019-09-17,2019-12-01,,,,,,0.6404116,0.4037756,0.5289513
C,MC1_119036,MC1,119036,0,670,0,2018-01-31,2019-12-01,,,,,,0.51744044,0.49999446,0.48302022
C,MC1_119096,MC1,119096,0,453,0,2018-09-05,2019-12-01,,,,,,0.51166546,0.49995998,0.488022
C,MC1_119317,MC1,119317,0,556,0,2018-05-25,2019-12-01,,,,,,0.6418651,0.5032533,0.50461644
C,MC1_119336,MC1,119336,0,459,0,2018-08-30,2019-12-01,,,,,,0.64182186,0.50218666,0.5094151
C,MC1_119361,MC1,119361,0,670,0,2018-01-31,2019-12-01,,,,,,0.52812254,0.5140521,0.49601978
C,MC1_119468,MC1,119468,0,558,0,2018-05-23,2019-12-01,,,,,,0.641926,0.50213885,0.50427413
C,MC1_11948,MC1,11948,0,670,0,2018-01-31,2019-12-01,,,,,,0.52088886,0.5034028,0.4859236
C,MC1_119554,MC1,119554,0,503,0,2018-01-31,2019-06-17,,,,,,0.52042204,0.5073105,0.4941873
C,MC1_11968,MC1,11968,0,670,0,2018-01-31,2019-12-01,,,,,,0.5154485,0.49795625,0.4805135
C,MC1_119985,MC1,119985,0,670,0,2018-01-31,2019-12-01,,,,,,0.5208008,0.50384724,0.4866499
C,MC1_120203,MC1,120203,0,415,0,2018-10-13,2019-12-01,,,,,,0.6448371,0.50039387,0.5118225
C,MC1_12022,MC1,12022,0,670,0,2018-01-31,2019-12-01,,,,,,0.52142894,0.50457627,0.49231648
C,MC1_12045,MC1,12045,0,657,0,2018-02-13,2019-12-01,,,,,,0.6440288,0.49873564,0.49933165
C,MC1_120464,MC1,120464,0,669,0,2018-01-31,2019-11-30,,,,,,0.5282292,0.5129087,0.4997283
C,MC1_120689,MC1,120689,0,670,0,2018-01-31,2019-12-01,,,,,,0.5260729,0.50861686,0.4911267
C,MC1_120814,MC1,120814,0,670,0,2018-01-31,2019-12-01,,,,,,0.52650017,0.5095567,0.49232554
C,MC1_121008,MC1,121008,0,670,0,2018-01-31,2019-12-01,,,,,,0.6421411,0.517352,0.49728504
C,MC1_121051,MC1,121051,0,433,0,2018-09-25,2019-12-01,,,,,,0.52482635,0.41891232,0.50978523
C,MC1_121170,MC1,121170,0,83,0,2019-09-10,2019-12-01,,,,,,0.64436245,0.41714767,0.5290705
C,MC1_12120,MC1,12120,0,670,0,2018-01-31,2019-12-01,,,,,,0.529142,0.51271087,0.49501643
C,MC1_121281,MC1,121281,0,473,0,2018-08-16,2019-12-01,,,,,,0.646019,0.5034572,0.5086672
C,MC1_121355,MC1,121355,0,557,0,2018-05-24,2019-12-01,,,,,,0.6410134,0.50277025,0.50458246
C,MC1_121452,MC1,121452,0,670,0,2018-01-31,2019-12-01,,,,,,0.52350485,0.50602365,0.48853734
C,MC1_121462,MC1,121462,0,479,0,2018-08-10,2019-12-01,,,,,,0.63964754,0.5004369,0.5086028
C,MC1_121489,MC1,121489,0,639,0,2018-01-31,2019-10-31,,,,,,0.52361923,0.5069606,0.4902701
C,MC1_121781,MC1,121781,0,670,0,2018-01-31,2019-12-01,,,,,,0.6041033,0.51500106,0.4979883
C,MC1_121911,MC1,121911,0,321,0,2019-01-15,2019-12-01,,,,,,0.64328575,0.49627048,0.5166885
C,MC1_121926,MC1,121926,0,658,0,2018-01-31,2019-11-19,,,,,,0.5213549,0.5041866,0.48702347
C,MC1_122072,MC1,122072,0,670,0,2018-01-31,2019-12-01,,,,,,0.51851666,0.5010406,0.48357
C,MC1_122086,MC1,122086,0,619,0,2018-03-23,2019-12-01,,,,,,0.64524466,0.51301134,0.50061554
C,MC1_122124,MC1,122124,0,670,0,2018-01-31,2019-12-01,,,,,,0.51812637,0.500674,0.48438686
C,MC1_122154,MC1,122154,0,670,0,2018-01-31,2019-12-01,,,,,,0.5290674,0.51234716,0.49491438
C,MC1_122179,MC1,122179,0,670,0,2018-01-31,2019-12-01,,,,,,0.52253497,0.50515217,0.48783296
C,MC1_122188,MC1,122188,0,670,0,2018-01-31,2019-12-01,,,,,,0.5153467,0.49794436,0.4807715
C,MC1_122381,MC1,122381,0,594,0,2018-04-17,2019-12-01,,,,,,0.6426863,0.50166947,0.5024666
C,MC1_122737,MC1,122737,0,670,0,2018-01-31,2019-12-01,,,,,,0.5194911,0.5020414,0.4847934
C,MC1_122934,MC1,122934,0,562,0,2018-05-19,2019-12-01,,,,,,0.5183434,0.50366884,0.48899162
C,MC1_122940,MC1,122940,0,24,0,2019-11-08,2019-12-01,,,,,,0.64311916,0.3681171,0.6366383
C,MC1_1230,MC1,1230,0,310,0,2019-01-26,2019-12-01,,,,,,0.6461795,0.5014293,0.5171042
C,MC1_123030,MC1,123030,0,619,0,2018-03-23,2019-12-01,,,,,,0.6450787,0.51402736,0.50035554
C,MC1_123281,MC1,123281,0,670,0,2018-01-31,2019-12-01,,,,,,0.52856636,0.5114455,0.49398893
C,MC1_123403,MC1,123403,0,656,0,2018-01-31,2019-11-17,,,,,,0.5204157,0.50334495,0.4864833
C,MC1_123545,MC1,123545,0,670,0,2018-01-31,2019-12-01,,,,,,0.52835745,0.5117957,0.49925372
C,MC1_123826,MC1,123826,0,670,0,2018-01-31,2019-12-01,,,,,,0.5260993,0.50864273,0.49115142
C,MC1_123834,MC1,123834,0,670,0,2018-01-31,2019-12-01,,,,,,0.52597976,0.50860417,0.49128053
C,MC1_123923,MC1,123923,0,575,0,2018-05-06,2019-12-01,,,,,,0.64413,0.5050682,0.5032312
C,MC1_124033,MC1,124033,1,327,30,2018-01-31,2018-12-23,2018-11-24,2018-12-23,0.5114167332649231,0.5098772048950195,0.5114167332649231,0.52687716,0.5183949,0.5098772
C,MC1_124041,MC1,124041,0,670,0,2018-01-31,2019-12-01,,,,,,0.5275749,0.5101211,0.49263117
C,MC1_124321,MC1,124321,0,460,0,2018-08-29,2019-12-01,,,,,,0.6428206,0.5014602,0.5093919
C,MC1_124367,MC1,124367,0,670,0,2018-01-31,2019-12-01,,,,,,0.5275956,0.5101435,0.4926528
C,MC1_124415,MC1,124415,0,108,0,2019-08-02,2019-11-17,,,,,,0.6348572,0.35984233,0.5279644
C,MC1_124625,MC1,124625,0,306,0,2019-01-30,2019-12-01,,,,,,0.6458892,0.4960519,0.51747006
C,MC1_124849,MC1,124849,0,670,0,2018-01-31,2019-12-01,,,,,,0.5186412,0.50132203,0.48388985
C,MC1_124953,MC1,124953,0,670,0,2018-01-31,2019-12-01,,,,,,0.57994664,0.5139224,0.49595356
