model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MC1,8765,0.4931354115406672,0,30,2019-11-02,2019-12-01
MC1,8923,0.5033474485079448,0,30,2019-11-02,2019-12-01
MC1,9081,0.48328055838743844,0,30,2019-11-02,2019-12-01
MC1,9151,0.4890745331843694,0,30,2019-11-02,2019-12-01
MC1,9296,0.5098322212696076,0,30,2019-11-02,2019-12-01
MC1,9385,0.487686683734258,0,30,2019-11-02,2019-12-01
MC1,9404,0.48667613168557483,0,30,2019-11-02,2019-12-01
MC1,9408,0.5030202845732371,0,30,2019-11-02,2019-12-01
MC1,9472,0.4971935381491979,0,30,2019-11-02,2019-12-01
MC1,9583,0.48619928658008577,0,30,2019-11-02,2019-12-01
MC1,9612,0.5101363440354665,0,30,2019-11-02,2019-12-01
MC1,9628,0.5051988581816356,0,30,2019-11-02,2019-12-01
MC1,9654,0.4846010039250056,0,30,2019-11-02,2019-12-01
MC1,10033,0.48872204025586446,0,30,2019-11-02,2019-12-01
MC1,10141,0.5031607588132222,0,30,2019-11-02,2019-12-01
MC1,10271,0.5032393614451091,0,30,2019-11-02,2019-12-01
MC1,10333,0.5022529582182567,0,30,2019-11-02,2019-12-01
MC1,10385,0.48120183845361075,0,30,2019-11-02,2019-12-01
MC1,10596,0.4814568102359772,0,30,2019-11-02,2019-12-01
MC1,10607,0.497164652744929,0,30,2019-11-02,2019-12-01
MC1,10610,0.4812119742234548,0,30,2019-11-02,2019-12-01
MC1,10719,0.5102087994416554,0,30,2019-11-02,2019-12-01
MC1,10746,0.4988225112358729,0,30,2019-11-02,2019-12-01
MC1,10831,0.49200962285200756,0,30,2019-11-02,2019-12-01
MC1,11218,0.4951942016681035,0,30,2019-11-02,2019-12-01
MC1,11227,0.4951942016681035,0,30,2019-11-02,2019-12-01
MC1,11348,0.4842942396799723,0,30,2019-11-02,2019-12-01
MC1,11394,0.5035395383834839,0,30,2019-10-19,2019-11-17
MC1,11397,0.5035388708114624,0,30,2019-10-19,2019-11-17
MC1,11500,0.498339714606603,1,30,2019-09-01,2019-09-30
MC1,11615,0.49323825538158417,0,30,2019-11-02,2019-12-01
MC1,11623,0.5102374176184337,0,30,2019-11-02,2019-12-01
MC1,11863,0.48859336276849114,0,30,2019-11-02,2019-12-01
MC1,11879,0.5171663880348205,0,30,2019-11-02,2019-12-01
MC1,11948,0.4866757780313492,0,30,2019-11-02,2019-12-01
MC1,11968,0.4812654117743174,0,30,2019-11-02,2019-12-01
MC1,12022,0.4924215257167816,0,30,2019-11-02,2019-12-01
MC1,12045,0.5000841349363327,0,30,2019-11-02,2019-12-01
MC1,12120,0.4957671155532201,0,30,2019-11-02,2019-12-01
MC1,12610,0.4959324518839518,0,30,2019-11-02,2019-12-01
MC1,12779,0.49498011569182077,0,30,2019-11-02,2019-12-01
MC1,12988,0.4984472076098124,1,30,2019-09-19,2019-10-18
MC1,13015,0.49559800465365245,0,30,2018-08-19,2018-09-17
MC1,13138,0.49609037935733796,0,30,2019-10-03,2019-11-01
MC1,13139,0.496092559893926,0,30,2019-10-03,2019-11-01
MC1,13174,0.49730107287565867,0,30,2019-11-02,2019-12-01
MC1,13400,0.5053978264331818,0,30,2019-11-02,2019-12-01
MC1,13584,0.5104341963926952,0,30,2019-11-02,2019-12-01
MC1,13670,0.512476642926534,0,30,2019-11-02,2019-12-01
MC1,13730,0.49588769177595776,0,30,2019-11-02,2019-12-01
MC1,13773,0.4904236614704132,0,30,2019-10-19,2019-11-17
MC1,13915,0.4997365484635035,0,30,2019-11-02,2019-12-01
MC1,14238,0.49804514249165854,0,30,2019-11-02,2019-12-01
MC1,14311,0.5164676507314047,1,30,2018-06-17,2018-07-16
MC1,14326,0.5027870694796245,0,30,2019-11-02,2019-12-01
MC1,14455,0.48620350658893585,0,30,2019-11-02,2019-12-01
MC1,14665,0.518126102288564,0,30,2019-11-01,2019-11-30
MC1,14738,0.49258475402990975,0,30,2019-11-02,2019-12-01
MC1,14878,0.49645898838837943,0,30,2019-07-11,2019-08-09
MC1,14935,0.5087899545828501,0,30,2019-11-02,2019-12-01
MC1,15011,0.4922953426837921,0,30,2019-11-02,2019-12-01
MC1,15316,0.49270436068375906,0,30,2019-11-02,2019-12-01
MC1,15443,0.5158351163069407,0,30,2019-11-02,2019-12-01
MC1,15604,0.49606058100859324,0,30,2019-11-02,2019-12-01
MC1,15990,0.4983333766460419,0,30,2019-11-02,2019-12-01
MC1,15991,0.4983327070871989,0,30,2019-11-02,2019-12-01
MC1,16194,0.5033986608187357,0,30,2019-11-02,2019-12-01
MC1,16261,0.49434470931688945,0,30,2019-11-02,2019-12-01
MC1,16269,0.5009574830532074,0,30,2019-11-02,2019-12-01
MC1,16532,0.4948059548934301,0,30,2019-09-03,2019-10-02
MC1,16571,0.4976958771546682,0,30,2019-11-02,2019-12-01
MC1,16625,0.49072387913862864,0,30,2019-08-18,2019-09-16
MC1,16672,0.046940643182208676,0,25,2019-11-07,2019-12-01
MC1,17713,0.4999880284070969,0,30,2019-11-02,2019-12-01
MC1,17895,0.5165807843208313,0,30,2019-11-02,2019-12-01
MC1,18236,0.49719734489917755,0,30,2019-11-02,2019-12-01
MC1,18245,0.5131664574146271,0,30,2019-10-19,2019-11-17
MC1,18388,0.4982192764679591,0,30,2019-11-02,2019-12-01
MC1,18814,0.5031948804855346,0,30,2019-11-02,2019-12-01
MC1,18855,0.0,1,30,2019-11-03,2019-12-02
MC1,18898,0.4912765234708786,0,30,2019-11-02,2019-12-01
MC1,18955,0.4941033730904261,0,30,2019-11-02,2019-12-01
MC1,18970,0.5144883513450622,0,30,2019-11-02,2019-12-01
MC1,18986,0.601069575548172,0,30,2019-11-02,2019-12-01
MC1,19001,0.5101480762163798,0,30,2019-11-02,2019-12-01
MC1,19026,0.5278339207172393,0,30,2019-11-02,2019-12-01
MC1,19266,0.4918759683767954,0,30,2019-11-02,2019-12-01
MC1,19339,0.49507258633772533,0,30,2019-11-02,2019-12-01
MC1,19469,0.51060777703921,0,30,2019-11-02,2019-12-01
MC1,19618,0.4911239435275396,1,30,2019-08-19,2019-09-17
MC1,19735,0.49704936643441516,0,30,2019-11-02,2019-12-01
MC1,19744,0.49588244756062827,0,30,2019-11-02,2019-12-01
MC1,19905,0.4983745137850443,0,30,2019-11-02,2019-12-01
MC1,19974,0.4993675152460734,0,30,2019-11-02,2019-12-01
MC1,20071,0.5240626533826193,0,30,2019-11-02,2019-12-01
MC1,20123,0.506765478849411,0,30,2019-11-02,2019-12-01
MC1,20147,0.49469534158706663,0,30,2019-05-23,2019-06-21
MC1,20151,0.5056192417939503,0,30,2019-11-02,2019-12-01
MC1,20254,0.5007597366968791,0,30,2019-11-02,2019-12-01
MC1,20270,0.5073503375053405,0,30,2019-11-02,2019-12-01
MC1,20287,0.4878125657637914,0,30,2019-11-02,2019-12-01
MC1,20330,0.5043758730093638,0,30,2019-11-02,2019-12-01
MC1,20409,0.5107619245847066,1,30,2019-09-18,2019-10-17
MC1,20412,0.4953848381837209,0,30,2019-11-02,2019-12-01
MC1,20875,0.5015274902184804,0,30,2019-11-02,2019-12-01
MC1,20881,0.4984206259250641,0,30,2019-11-02,2019-12-01
MC1,20884,0.4984206259250641,0,30,2019-11-02,2019-12-01
MC1,21009,0.0,0,30,2019-11-02,2019-12-01
MC1,21054,0.49895017345746356,0,30,2019-11-02,2019-12-01
MC1,21508,0.5077773193518321,0,30,2019-11-02,2019-12-01
MC1,21533,0.5125218272209168,0,30,2019-11-02,2019-12-01
MC1,21553,0.5008685032526652,0,30,2019-11-02,2019-12-01
MC1,21629,0.5684626539548238,0,30,2019-11-02,2019-12-01
MC1,21688,0.49115152657032013,0,30,2019-11-02,2019-12-01
MC1,21865,0.5148727973302205,0,30,2019-11-02,2019-12-01
MC1,21902,0.5256630937258403,0,30,2019-11-02,2019-12-01
MC1,22244,0.49675877888997394,0,30,2019-11-02,2019-12-01
MC1,22276,0.4947359363238017,1,30,2019-10-16,2019-11-14
MC1,22407,0.5001406182845434,0,30,2019-11-02,2019-12-01
MC1,22415,0.512297761440277,0,30,2019-11-02,2019-12-01
MC1,22491,0.5188141683737437,0,30,2019-11-02,2019-12-01
MC1,22561,0.4958989193042119,0,30,2019-11-02,2019-12-01
MC1,22794,0.4971352239449819,0,30,2019-11-02,2019-12-01
MC1,22853,0.5073749621709188,0,30,2019-08-11,2019-09-09
MC1,22952,0.4944294661283493,0,30,2019-11-02,2019-12-01
MC1,23142,0.486273784438769,0,30,2019-11-02,2019-12-01
MC1,23652,0.4967682381470998,0,30,2019-11-02,2019-12-01
MC1,23704,0.490174733599027,0,30,2019-10-19,2019-11-17
MC1,23760,0.49704225758711496,0,30,2019-11-02,2019-12-01
MC1,23814,0.4956412156422933,0,30,2019-11-02,2019-12-01
MC1,23879,0.4983638385931651,0,30,2019-11-02,2019-12-01
MC1,24005,0.4812028954426448,0,30,2019-11-02,2019-12-01
MC1,24066,0.5108727276325226,0,30,2019-11-02,2019-12-01
MC1,24156,0.4901164541641871,0,30,2019-11-02,2019-12-01
MC1,24441,0.48327924211819967,0,30,2019-11-02,2019-12-01
MC1,24449,0.48327956994374593,0,30,2019-11-02,2019-12-01
MC1,24464,0.5107330719629923,0,30,2019-11-02,2019-12-01
MC1,24486,0.49919120570023856,0,30,2019-11-02,2019-12-01
MC1,24500,0.4864141126473745,0,30,2019-11-02,2019-12-01
MC1,24608,0.4928164800008138,0,30,2019-11-02,2019-12-01
MC1,24622,0.48811054428418477,0,30,2019-11-02,2019-12-01
MC1,24864,0.4891029586394628,0,30,2019-11-02,2019-12-01
MC1,25065,0.500358326236407,0,30,2019-11-02,2019-12-01
MC1,25115,0.4921700119972229,0,30,2019-11-02,2019-12-01
MC1,25298,0.5028937737147013,0,30,2019-11-02,2019-12-01
MC1,25453,0.4951477477947871,0,30,2019-11-02,2019-12-01
MC1,25542,0.48616058826446534,0,30,2019-11-02,2019-12-01
MC1,25674,0.49679380655288696,0,30,2019-11-02,2019-12-01
MC1,25788,0.49081182877222695,0,30,2019-11-02,2019-12-01
MC1,26006,0.5084079126516978,0,30,2019-02-21,2019-03-22
MC1,26050,0.492014479637146,0,30,2019-10-19,2019-11-17
MC1,26408,0.5001442044973373,0,30,2019-11-02,2019-12-01
MC1,26562,0.4971536805232366,0,30,2019-11-02,2019-12-01
MC1,26603,0.48894613881905874,0,30,2019-10-19,2019-11-17
MC1,26675,0.5049760321776072,0,30,2019-11-02,2019-12-01
MC1,26861,0.49857342143853506,0,30,2019-11-02,2019-12-01
MC1,26939,0.49536227285861967,1,30,2019-07-05,2019-08-03
MC1,27259,0.5103114426136017,0,30,2019-11-02,2019-12-01
MC1,27270,0.48839295506477354,0,30,2019-11-02,2019-12-01
MC1,27362,0.4945010850826899,0,30,2019-11-02,2019-12-01
MC1,27567,0.496134618918101,0,30,2019-11-02,2019-12-01
MC1,28010,0.4903345892826716,1,30,2019-09-19,2019-10-18
MC1,28134,0.5132348120212555,0,30,2019-10-19,2019-11-17
MC1,28395,0.4986070305109024,0,30,2019-11-02,2019-12-01
MC1,28567,0.5052056550979614,0,30,2019-11-02,2019-12-01
MC1,28602,0.49718399345874786,0,30,2019-11-02,2019-12-01
MC1,28786,0.486687504251798,0,30,2019-11-02,2019-12-01
MC1,28805,0.48441014091173806,0,30,2019-11-02,2019-12-01
MC1,28827,0.5113564729690552,0,30,2019-11-02,2019-12-01
MC1,28894,0.5101474761962891,0,30,2019-11-02,2019-12-01
MC1,29237,0.4944054166475932,0,30,2019-10-19,2019-11-17
MC1,29284,0.4943172683318456,0,30,2019-11-02,2019-12-01
MC1,29310,0.5076885521411896,0,30,2019-11-02,2019-12-01
MC1,29397,0.49441301822662354,0,30,2019-11-02,2019-12-01
MC1,29517,0.5102861205736796,0,30,2019-11-02,2019-12-01
MC1,29533,0.5115575472513835,0,30,2019-11-02,2019-12-01
MC1,29595,0.4930978586276372,0,30,2019-11-02,2019-12-01
MC1,29704,0.5113413711388906,0,30,2019-11-02,2019-12-01
MC1,29725,0.4811548660198847,0,30,2019-11-02,2019-12-01
MC1,29738,0.489085187514623,0,30,2019-11-02,2019-12-01
MC1,29780,0.5048582692941029,1,30,2019-05-17,2019-06-15
MC1,29823,0.5201098541418712,0,30,2019-11-02,2019-12-01
MC1,29955,0.5052084982395172,0,30,2019-11-02,2019-12-01
MC1,29990,0.5094136337439219,0,30,2019-11-02,2019-12-01
MC1,30167,0.48135415514310204,0,30,2019-11-02,2019-12-01
MC1,30494,0.4897622436285019,0,30,2019-11-02,2019-12-01
MC1,30578,0.5062725305557251,0,30,2019-11-02,2019-12-01
MC1,30688,0.5126571873823802,0,30,2019-11-02,2019-12-01
MC1,30860,0.5053605715433757,0,30,2019-11-02,2019-12-01
MC1,31067,0.49601488610108696,0,30,2019-11-02,2019-12-01
MC1,31192,0.5144480725129446,1,30,2019-06-27,2019-07-26
MC1,31334,0.488578795393308,0,30,2019-11-02,2019-12-01
MC1,31576,0.49721465905507406,0,30,2019-11-02,2019-12-01
MC1,32070,0.4958009590705236,0,30,2019-11-02,2019-12-01
MC1,32081,0.49958261648813884,0,30,2019-11-02,2019-12-01
MC1,32083,0.4880107372999191,0,30,2019-11-02,2019-12-01
MC1,32090,0.48800868590672813,0,30,2019-11-02,2019-12-01
MC1,32183,0.4985461672147115,0,30,2019-11-02,2019-12-01
MC1,32231,0.48771338164806366,0,30,2019-11-02,2019-12-01
MC1,32330,0.4877129207054774,0,30,2019-11-02,2019-12-01
MC1,32442,0.4926660199960073,0,30,2019-08-23,2019-09-21
MC1,33062,0.49560256401697794,0,30,2019-11-02,2019-12-01
MC1,33112,0.48614844183127087,0,30,2019-11-02,2019-12-01
MC1,33114,0.4861485153436661,0,30,2019-11-02,2019-12-01
MC1,33250,0.5174534300963084,0,30,2019-11-02,2019-12-01
MC1,33306,0.48672885199387866,0,30,2019-11-02,2019-12-01
MC1,33502,0.4900100628534953,0,30,2019-11-02,2019-12-01
MC1,33649,0.4906588981548945,0,30,2019-11-02,2019-12-01
MC1,33766,0.5075870871543884,0,30,2019-11-02,2019-12-01
MC1,33821,0.5183442453543345,0,30,2019-11-01,2019-11-30
MC1,33927,0.4883213609457016,0,30,2019-11-02,2019-12-01
MC1,33960,0.5000081439812978,0,30,2019-11-02,2019-12-01
MC1,34115,0.48162514666716255,0,30,2019-11-02,2019-12-01
MC1,34298,0.5121647397677104,0,30,2019-02-07,2019-03-08
MC1,34393,0.5041139463583628,0,30,2019-08-13,2019-09-11
MC1,34484,0.5146227300167083,0,30,2019-10-19,2019-11-17
MC1,34611,0.3146802792145206,0,30,2019-11-02,2019-12-01
MC1,35048,0.503688496351242,0,30,2019-11-02,2019-12-01
MC1,35196,0.4992441862821579,0,30,2019-11-02,2019-12-01
MC1,35403,0.49298345545927685,0,30,2019-10-19,2019-11-17
MC1,35487,0.5287429292996725,0,30,2018-03-22,2018-04-20
MC1,35590,0.4959358344475428,0,30,2019-11-02,2019-12-01
MC1,35629,0.4918701579173406,0,30,2019-11-02,2019-12-01
MC1,35648,1.1777466313380384e-17,0,13,2019-11-19,2019-12-01
MC1,35679,0.5126526594161988,0,30,2019-11-02,2019-12-01
MC1,35682,0.5126519302527109,0,30,2019-11-02,2019-12-01
MC1,36019,0.5117792924245198,0,30,2019-11-02,2019-12-01
MC1,36256,0.48383293151855467,0,30,2019-11-02,2019-12-01
MC1,36288,0.49811074137687683,0,30,2019-11-02,2019-12-01
MC1,36332,0.5052084386348724,0,30,2019-11-02,2019-12-01
MC1,36392,0.495138011376063,0,30,2019-11-02,2019-12-01
MC1,36474,0.49605247676372527,0,30,2019-11-02,2019-12-01
MC1,36562,0.4980403532584508,0,30,2019-11-02,2019-12-01
MC1,36576,0.5077216903368632,0,30,2019-11-02,2019-12-01
MC1,36833,0.48337546586990354,0,30,2019-11-02,2019-12-01
MC1,36912,0.4980425794919332,0,30,2019-11-02,2019-12-01
MC1,36924,0.49463464617729186,0,30,2019-11-02,2019-12-01
MC1,36943,0.48120220998922986,0,30,2019-11-02,2019-12-01
MC1,36996,0.4988577793041865,0,30,2019-11-02,2019-12-01
MC1,37117,0.5268072406450908,0,30,2019-11-02,2019-12-01
MC1,37217,0.48328044911225637,0,30,2019-11-02,2019-12-01
MC1,37272,0.4973420520623525,0,30,2019-11-02,2019-12-01
MC1,37432,0.5029639542102814,0,30,2019-11-02,2019-12-01
MC1,37443,0.5029639542102814,0,30,2019-11-02,2019-12-01
MC1,37552,0.5163832028706868,0,30,2019-11-02,2019-12-01
MC1,37567,0.5075936853885651,0,30,2019-11-02,2019-12-01
MC1,37617,0.4915570497512817,0,30,2019-11-02,2019-12-01
MC1,37626,0.4970083365837733,0,30,2019-11-02,2019-12-01
MC1,37686,0.4859993169705073,0,30,2019-11-02,2019-12-01
MC1,37757,0.4947659244139989,0,30,2019-11-02,2019-12-01
MC1,37792,0.4975966542959213,0,30,2019-11-02,2019-12-01
MC1,37817,0.5187409520149231,0,30,2019-11-02,2019-12-01
MC1,37818,0.5187409520149231,0,30,2019-11-02,2019-12-01
MC1,37844,0.4899467517932256,0,30,2019-11-02,2019-12-01
MC1,37951,0.4865126649538676,0,30,2019-11-02,2019-12-01
MC1,38078,0.4894755681355794,0,30,2019-11-02,2019-12-01
MC1,38154,0.492727995912234,0,30,2019-11-02,2019-12-01
MC1,38413,0.5043675363063812,0,30,2019-11-02,2019-12-01
MC1,38424,0.5069268723328908,0,30,2019-11-02,2019-12-01
MC1,38459,0.49364952047665916,0,30,2019-11-02,2019-12-01
MC1,38613,0.49101190467675526,0,30,2019-11-02,2019-12-01
MC1,38672,0.49290063977241516,0,30,2019-11-02,2019-12-01
MC1,38754,0.5018520494302113,0,30,2019-11-02,2019-12-01
MC1,38856,0.5057850837707519,0,30,2019-10-19,2019-11-17
MC1,38882,0.4945632894833883,0,30,2019-11-02,2019-12-01
MC1,39085,0.49591612617174785,0,30,2019-11-02,2019-12-01
MC1,39090,0.5106240610281626,0,30,2019-11-02,2019-12-01
MC1,39109,0.49129045705000557,0,30,2019-11-02,2019-12-01
MC1,39159,0.49319169024626414,0,30,2019-11-02,2019-12-01
MC1,39299,0.4877361088991165,0,30,2019-11-02,2019-12-01
MC1,39349,0.5005934685468674,1,30,2019-09-25,2019-10-24
MC1,39381,0.49041447043418884,0,30,2019-11-02,2019-12-01
MC1,39514,0.48459895451863605,0,30,2019-11-02,2019-12-01
MC1,39659,0.4940946211417516,0,30,2019-11-02,2019-12-01
MC1,39662,0.510871535539627,0,30,2019-10-19,2019-11-17
MC1,39712,0.5101618230342865,0,30,2019-11-02,2019-12-01
MC1,39771,0.5012780586878459,0,30,2019-11-02,2019-12-01
MC1,39823,0.4918500343958537,0,30,2019-11-02,2019-12-01
MC1,39898,0.5195536335309346,1,30,2018-04-04,2018-05-03
MC1,40011,0.4859938045342763,0,30,2019-11-02,2019-12-01
MC1,40387,0.49840956131617226,0,30,2019-11-02,2019-12-01
MC1,40475,0.4988221724828084,0,30,2019-11-02,2019-12-01
MC1,40748,0.4996956527233124,0,30,2019-11-02,2019-12-01
MC1,40819,0.49684261679649355,0,30,2019-11-02,2019-12-01
MC1,41055,0.5344843765099844,0,30,2019-11-02,2019-12-01
MC1,41083,0.49821376204490664,0,30,2019-11-02,2019-12-01
MC1,41145,0.49038316706816354,1,30,2019-08-21,2019-09-19
MC1,41274,0.4927002141873042,0,30,2019-11-02,2019-12-01
MC1,41434,0.48350070615609486,0,30,2019-11-02,2019-12-01
MC1,41704,0.48115369776884714,0,30,2019-11-02,2019-12-01
MC1,41723,0.4942330559094747,0,30,2019-11-02,2019-12-01
MC1,42036,0.4981360067923864,0,30,2019-11-02,2019-12-01
MC1,42093,0.5077161252498626,0,30,2019-11-02,2019-12-01
MC1,42416,0.514959309498469,0,30,2019-10-19,2019-11-17
MC1,42619,0.5052547216415405,0,30,2019-11-02,2019-12-01
MC1,42812,0.5161760846773783,0,30,2019-11-02,2019-12-01
MC1,42880,0.49586853086948396,0,30,2019-11-02,2019-12-01
MC1,42907,0.48529245257377623,0,30,2019-10-19,2019-11-17
MC1,42972,0.47352959662887695,0,30,2019-11-02,2019-12-01
MC1,43585,0.49878738820552826,0,30,2019-11-02,2019-12-01
MC1,43640,0.4934001435836156,0,30,2019-11-02,2019-12-01
MC1,43734,0.4864633063475291,0,30,2019-11-02,2019-12-01
MC1,43761,0.512531715631485,0,30,2019-11-02,2019-12-01
MC1,43865,0.507582422097524,0,30,2019-11-02,2019-12-01
MC1,44028,0.49582433005174004,0,30,2019-08-13,2019-09-11
MC1,44075,0.4991633027791977,1,30,2019-08-21,2019-09-19
MC1,44347,0.49734607835610706,0,30,2019-11-02,2019-12-01
MC1,44477,0.5027899126211802,0,30,2019-11-02,2019-12-01
MC1,44532,0.4889246205488841,0,30,2019-11-02,2019-12-01
MC1,44545,0.48428900142510733,0,30,2019-11-02,2019-12-01
MC1,44554,0.5076656599839529,0,30,2019-11-02,2019-12-01
MC1,44636,0.5032031039396921,0,30,2019-11-02,2019-12-01
MC1,44640,0.4888474633296331,0,30,2019-11-02,2019-12-01
MC1,44662,0.49429883460203805,0,30,2019-10-19,2019-11-17
MC1,44755,0.5315907935301463,0,30,2019-11-02,2019-12-01
MC1,45052,0.523922469218572,0,30,2019-11-02,2019-12-01
MC1,45121,0.489312481880188,0,30,2019-10-19,2019-11-17
MC1,45151,0.49732423524061836,1,30,2019-05-14,2019-06-12
MC1,45332,0.5042734722296397,0,30,2019-11-02,2019-12-01
MC1,45435,0.5124775489171346,0,30,2019-11-02,2019-12-01
MC1,45447,0.5006079991658529,0,30,2019-10-19,2019-11-17
MC1,45570,0.4958763251701991,0,30,2019-11-02,2019-12-01
MC1,45590,0.5068033417065938,0,30,2019-11-02,2019-12-01
MC1,45885,0.4944122185309728,0,30,2019-11-02,2019-12-01
MC1,45930,0.510584847132365,0,30,2019-11-02,2019-12-01
MC1,46013,0.4864269743363063,0,30,2019-11-02,2019-12-01
MC1,46050,0.5077337404092153,0,30,2019-11-02,2019-12-01
