model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MA1,24560,0.5604514479637146,0,30,2018-04-11,2018-06-09
MA1,24629,0.5864323377609253,0,30,2018-08-11,2018-09-09
MA1,24789,0.5619035959243774,0,30,2018-07-12,2018-09-09
MA1,24905,0.5362842679023743,0,30,2019-10-10,2019-11-08
MA1,24911,0.522261381149292,0,30,2019-09-27,2019-10-26
MA1,24941,0.5426054000854492,0,30,2019-09-27,2019-10-26
MA1,25023,0.5323220491409302,0,30,2019-09-06,2019-11-04
MA1,25420,0.567245364189148,0,30,2018-07-13,2018-08-11
MA1,25743,0.5633231997489929,0,30,2018-08-11,2018-09-09
MA1,25836,0.5633074045181274,0,30,2018-06-28,2018-07-27
MA1,26311,0.552781343460083,1,30,2018-06-28,2018-07-27
MA1,26472,0.5404292345046997,0,30,2019-08-26,2019-09-24
MA1,26675,0.5409603118896484,0,30,2019-09-10,2019-11-08
MA1,27229,0.5366716384887695,0,30,2019-01-25,2019-02-23
MA1,27350,0.6082420945167542,0,30,2019-05-14,2019-06-12
MA1,27709,0.5816442370414734,0,30,2019-05-14,2019-06-12
MA1,27907,0.5386021733283997,0,30,2019-07-28,2019-08-26
MA1,27954,0.5461891889572144,0,30,2019-10-10,2019-11-08
MA1,28335,0.5420910716056824,0,30,2019-09-27,2019-10-26
MA1,28425,0.5540327429771423,0,30,2019-10-10,2019-11-08
MA1,28458,0.5748906135559082,0,30,2019-09-27,2019-10-26
MA1,28564,0.5354902148246765,0,30,2019-04-02,2019-06-12
MA1,28588,0.5319461226463318,0,30,2019-10-10,2019-11-08
MA1,28595,0.5753153562545776,0,30,2018-03-09,2018-04-07
MA1,28837,0.5800244212150574,0,30,2019-09-18,2019-10-17
MA1,28873,0.5474972724914551,0,30,2019-09-21,2019-10-20
MA1,29029,0.5642183423042297,0,30,2019-01-28,2019-02-26
MA1,29444,0.5627928376197815,0,30,2018-06-28,2018-09-09
MA1,29721,0.5534279346466064,0,30,2019-02-06,2019-04-06
MA1,29847,0.5272948145866394,0,30,2019-01-13,2019-02-11
MA1,29875,0.5461682677268982,0,30,2019-10-04,2019-11-02
MA1,30006,0.5365402102470398,0,30,2019-10-10,2019-11-08
MA1,30748,0.5712435245513916,0,30,2019-10-10,2019-11-08
MA1,30813,0.5535452961921692,0,30,2019-10-10,2019-11-08
MA1,30863,0.5374047756195068,0,30,2019-10-10,2019-11-08
MA1,30962,0.562924325466156,0,30,2018-07-01,2018-11-08
MA1,31228,0.5315524339675903,0,30,2019-10-10,2019-11-08
MA1,31297,0.5325770974159241,0,30,2019-03-14,2019-04-12
MA1,31419,0.5542634129524231,0,30,2019-06-06,2019-08-04
MA1,31523,0.29330959916114807,0,30,2019-01-21,2019-02-19
MA1,31712,0.5597460865974426,0,30,2019-05-14,2019-06-12
MA1,31771,0.538838267326355,0,30,2019-10-10,2019-11-08
MA1,31776,0.5413393974304199,0,30,2019-03-14,2019-04-12
MA1,31999,0.5446705222129822,0,30,2019-10-10,2019-11-08
MA1,32135,0.5659314393997192,0,30,2018-08-11,2018-09-09
MA1,32224,0.5508427619934082,0,30,2018-12-27,2019-01-25
MA1,32239,0.5552735924720764,0,30,2019-10-10,2019-11-08
MA1,32265,0.5349588394165039,0,30,2019-02-07,2019-03-08
MA1,32480,0.5689406394958496,1,30,2018-07-12,2018-08-10
MA1,32661,0.5683671832084656,0,30,2019-10-10,2019-11-08
MA1,32764,0.563183069229126,0,30,2019-02-07,2019-03-08
MA1,32999,0.5647619366645813,1,30,2018-06-28,2018-07-27
MA1,33000,0.550786018371582,0,30,2019-03-14,2019-04-12
MA1,33047,0.5493283867835999,0,30,2019-04-14,2019-06-12
MA1,33146,0.5675402283668518,0,30,2019-01-14,2019-02-12
MA1,33186,0.5633432269096375,0,30,2018-09-21,2018-12-22
MA1,33280,0.5534675121307373,0,30,2019-03-04,2019-04-02
MA1,33332,0.5610873699188232,0,30,2019-09-10,2019-11-08
MA1,33681,0.5439650416374207,0,30,2019-03-14,2019-04-12
MA1,33735,0.5631136894226074,0,30,2018-07-01,2018-09-09
MA1,33990,0.5324931144714355,0,30,2019-09-05,2019-10-04
MA1,34127,0.5703710317611694,0,30,2018-08-11,2018-09-09
MA1,34297,0.5764095783233643,0,30,2018-07-02,2018-09-09
MA1,34303,0.5668238997459412,0,30,2018-07-10,2018-09-09
MA1,34463,0.5258171558380127,0,30,2019-10-10,2019-11-08
MA1,34826,0.5355390906333923,0,30,2019-09-27,2019-10-26
MA1,35122,0.5255433320999146,0,30,2019-09-05,2019-11-03
MA1,35391,0.5448075532913208,0,30,2018-10-06,2018-11-04
MA1,35723,0.5751762390136719,0,30,2018-07-12,2018-09-09
MA1,35748,0.5362117290496826,0,30,2019-02-07,2019-03-08
MA1,35918,0.5655665397644043,0,30,2018-04-17,2018-11-03
MA1,35988,0.5368599891662598,0,30,2019-10-10,2019-11-08
MA1,36312,0.5387513637542725,0,30,2019-09-27,2019-10-26
MA1,37052,0.5358501672744751,0,30,2019-01-17,2019-02-15
MA1,37349,0.5635526776313782,0,30,2018-10-08,2018-11-06
MA1,37713,0.5566447377204895,0,30,2019-10-10,2019-11-08
MA1,37928,0.5393459796905518,0,30,2019-09-27,2019-10-26
MA1,37932,0.5393542647361755,0,30,2019-09-27,2019-10-26
MA1,38397,0.5635790228843689,0,30,2018-07-28,2018-08-26
MA1,38463,0.5577818751335144,0,30,2019-05-31,2019-07-29
MA1,38464,0.557683527469635,0,30,2019-05-31,2019-07-29
MA1,38704,0.5622791051864624,0,30,2018-08-17,2018-11-08
MA1,39096,0.5781084299087524,0,30,2019-05-14,2019-06-12
MA1,40052,0.5480806827545166,0,30,2019-10-06,2019-11-04
MA1,41003,0.5898662209510803,0,30,2018-08-28,2018-12-22
MA1,41051,0.5304862856864929,0,30,2019-01-13,2019-02-11
MA1,41100,0.5436476469039917,0,30,2018-08-11,2018-09-09
MA1,41167,0.5772679448127747,1,30,2018-09-17,2018-12-20
MA1,41388,0.5585398077964783,0,30,2018-10-10,2018-11-08
MA1,41855,0.543097198009491,0,30,2018-04-13,2018-10-30
MA1,41878,0.5387786626815796,0,30,2019-02-12,2019-04-12
MA1,41925,0.5642388463020325,0,30,2018-07-16,2018-08-14
MA1,41942,0.538841962814331,0,30,2019-10-06,2019-11-04
MA1,41969,0.5591782927513123,0,30,2018-03-29,2018-05-27
MA1,42274,0.5624520182609558,0,30,2018-07-12,2018-09-09
MA1,42290,0.5684025287628174,0,30,2019-02-08,2019-03-09
MA1,42386,0.5660223960876465,0,30,2019-10-10,2019-11-08
MA1,42574,0.5601438879966736,0,12,2018-02-01,2018-03-14
MA1,42724,0.575107753276825,0,30,2018-12-25,2019-01-23
MA1,43119,0.5637344121932983,0,30,2018-03-29,2018-05-27
MA2,151,0.2563490569591522,0,30,2019-09-27,2019-10-26
MA2,510,0.23110796511173248,0,30,2019-04-13,2019-05-12
MA2,694,0.21228106319904327,0,30,2019-10-10,2019-11-08
MA2,748,0.2676989734172821,0,30,2019-08-27,2019-09-25
MA2,997,0.2280462384223938,0,30,2019-10-10,2019-11-08
MA2,1126,0.17302042245864868,0,30,2019-03-28,2019-04-26
MA2,1224,0.2641388773918152,0,30,2019-10-10,2019-11-08
MA2,1276,0.20443683862686157,0,30,2019-02-08,2019-04-08
MA2,1571,0.23822836577892303,0,30,2019-08-22,2019-10-26
MA2,1628,0.25228771567344666,0,30,2019-04-04,2019-05-03
MA2,1681,0.23406408727169037,0,30,2018-06-12,2018-09-09
MA2,1837,0.23853543400764465,0,30,2019-01-19,2019-02-17
MA2,1922,0.2681998312473297,0,30,2019-10-10,2019-11-08
MA2,1950,0.32370102405548096,0,30,2019-09-27,2019-10-26
MA2,1966,0.24232910573482513,0,30,2019-03-18,2019-04-16
MA2,2071,0.202495276927948,0,30,2019-10-10,2019-11-08
MA2,2094,0.5081865787506104,0,30,2018-08-11,2018-09-09
MA2,2140,0.34755435585975647,0,30,2019-05-06,2019-06-04
MA2,2158,0.244752436876297,0,30,2019-10-10,2019-11-08
MA2,2277,0.26939165592193604,0,30,2019-08-29,2019-09-27
MA2,2371,0.30098628997802734,0,30,2018-03-08,2018-04-06
MA2,2462,0.21328285336494446,0,30,2018-07-23,2018-12-16
MA2,2582,0.204619362950325,0,30,2019-09-27,2019-10-26
MA2,2749,0.23069444298744202,0,30,2019-10-10,2019-11-08
MA2,2991,0.19829843938350677,0,30,2019-01-24,2019-03-24
MA2,3115,0.2562369406223297,0,30,2019-09-12,2019-10-11
MA2,3187,0.24654874205589294,0,30,2019-08-29,2019-09-27
MA2,3306,0.1895824670791626,0,30,2019-09-03,2019-11-08
MA2,3368,0.23152634501457214,0,30,2019-02-12,2019-04-12
MA2,3374,0.20594848692417145,0,30,2019-02-15,2019-03-16
MA2,3569,0.197029247879982,0,30,2019-10-10,2019-11-08
MA2,3684,0.19721746444702148,0,30,2019-09-06,2019-10-05
MA2,3707,0.2671702206134796,0,30,2019-09-12,2019-10-11
MA2,3894,0.36066940426826477,0,30,2019-09-27,2019-10-26
MA2,4139,0.21189641952514648,0,30,2019-09-17,2019-10-16
MA2,4488,0.18691138923168182,0,30,2019-10-10,2019-11-08
MA2,4559,0.23680908977985382,0,30,2019-10-10,2019-11-08
MA2,4629,0.2804158926010132,0,30,2018-07-12,2018-09-09
MA2,4698,0.2848752439022064,0,30,2019-08-28,2019-09-26
MA2,4747,0.24012212455272675,0,30,2019-09-19,2019-10-18
MA2,4963,0.22913308441638947,0,30,2019-10-07,2019-11-05
MA2,5011,0.21782630681991577,0,30,2019-10-10,2019-11-08
MA2,5174,0.22001446783542633,0,30,2018-08-23,2018-12-22
MA2,5238,0.2376876026391983,0,30,2019-10-10,2019-11-08
MA2,5290,0.2509908676147461,0,30,2019-09-27,2019-10-26
MA2,5298,0.24203288555145264,0,30,2019-09-27,2019-10-26
MA2,5345,0.20914685726165771,0,30,2019-09-27,2019-10-26
MA2,5576,0.28563299775123596,0,30,2019-10-10,2019-11-08
MA2,5730,0.25154930353164673,0,30,2019-06-08,2019-08-06
MA2,5951,0.26248928904533386,0,30,2018-12-16,2019-01-14
MA2,6052,0.1997140347957611,0,30,2018-12-27,2019-01-25
MA2,6092,0.20871824026107788,0,30,2019-10-10,2019-11-08
MA2,6095,0.2152162790298462,0,30,2018-12-27,2019-01-25
MA2,6138,0.23142527043819427,0,30,2019-09-26,2019-10-25
MA2,6180,0.303120881319046,0,30,2018-08-11,2018-09-09
MA2,6323,0.21285493671894073,0,30,2019-01-13,2019-02-11
MA2,6409,0.23321476578712463,0,30,2019-10-10,2019-11-08
MA2,6445,0.2674301266670227,0,30,2019-08-30,2019-10-28
MA2,6587,0.2379094660282135,0,30,2018-08-21,2018-12-22
MA2,6647,0.27237653732299805,0,30,2018-10-10,2018-11-08
MA2,6655,0.19132797420024872,1,30,2019-01-26,2019-02-24
MA2,6679,0.2773508131504059,0,30,2019-09-28,2019-10-27
MA2,6734,0.17334161698818207,0,30,2019-10-02,2019-10-31
MA2,7247,0.2042989283800125,0,30,2019-10-10,2019-11-08
MA2,7448,0.23024193942546844,0,30,2019-01-13,2019-02-11
MA2,7604,0.2518211305141449,0,30,2019-10-10,2019-11-08
MA2,7605,0.2610347867012024,0,30,2019-10-10,2019-11-08
MA2,7644,0.19657635688781738,0,30,2019-01-24,2019-03-24
MA2,7645,0.1999717503786087,0,30,2019-01-24,2019-03-24
MA2,7781,0.25203725695610046,0,30,2018-06-30,2018-11-08
MA2,8159,0.19498038291931152,0,30,2019-01-17,2019-03-23
MA2,8306,0.19677414000034332,0,30,2019-10-10,2019-11-08
MA2,8397,0.18003611266613007,0,30,2019-09-10,2019-11-08
MA2,8515,0.22310706973075867,0,30,2018-09-05,2018-12-30
MA2,8562,0.27574339509010315,0,30,2019-04-16,2019-05-15
MA2,8701,0.23942692577838898,0,30,2019-09-05,2019-11-03
MA2,8721,0.2751692831516266,0,30,2018-04-11,2018-09-09
MA2,8725,0.20388363301753998,0,30,2019-10-10,2019-11-08
MA2,8794,0.2522522807121277,0,30,2019-09-13,2019-10-12
MA2,8847,0.20151756703853607,0,30,2019-04-11,2019-06-12
MA2,9146,0.23008358478546143,0,30,2019-10-10,2019-11-08
MA2,9383,0.218037411570549,0,30,2019-08-21,2019-09-19
MA2,9482,0.1903170943260193,0,30,2018-08-28,2018-12-31
MA2,9593,0.19222110509872437,0,30,2019-05-17,2019-07-15
MA2,9719,0.27374106645584106,0,30,2019-07-25,2019-10-26
MA2,9937,0.2260071337223053,0,30,2018-06-28,2018-07-27
MA2,10163,0.27268433570861816,0,30,2019-09-27,2019-10-26
MA2,10234,0.22898362576961517,0,30,2019-10-10,2019-11-08
MA2,10251,0.27260133624076843,0,30,2018-07-11,2018-09-09
MA2,10351,0.2565459609031677,0,30,2018-09-02,2018-10-01
MA2,10384,0.22611556947231293,0,30,2019-10-07,2019-11-05
MA2,10421,0.24478869140148163,0,30,2019-10-10,2019-11-08
MA2,10431,0.20544111728668213,0,30,2019-09-17,2019-10-16
MA2,10456,0.27070191502571106,0,30,2019-10-10,2019-11-08
MA2,10800,0.19788289070129395,0,30,2019-10-10,2019-11-08
MA2,10896,0.2272336184978485,0,30,2019-02-01,2019-03-02
MA2,10933,0.19281181693077087,0,30,2019-10-10,2019-11-08
MA2,10936,0.19518277049064636,0,30,2019-05-30,2019-07-28
MA2,10941,0.21844518184661865,0,30,2019-09-13,2019-10-12
MA2,10948,0.2180505245923996,0,30,2019-09-13,2019-10-12
MA2,11079,0.19162455201148987,0,30,2019-09-10,2019-11-08
MA2,11473,0.19118940830230713,0,30,2019-10-10,2019-11-08
MA2,11475,0.1834338754415512,0,30,2019-10-10,2019-11-08
MA2,11476,0.18341849744319916,0,30,2019-10-10,2019-11-08
MA2,11503,0.32520368695259094,0,30,2019-10-10,2019-11-08
MA2,11653,0.26502716541290283,0,30,2019-09-28,2019-10-27
MA2,11686,0.3616839051246643,0,30,2019-01-29,2019-02-27
MA2,11745,0.23069101572036743,0,30,2019-09-27,2019-10-26
MA2,11840,0.1833062767982483,0,30,2019-10-10,2019-11-08
MA2,11957,0.187874898314476,0,30,2019-10-02,2019-10-31
MA2,12002,0.24065454304218292,0,30,2019-10-10,2019-11-08
MA2,12044,0.4102664291858673,0,30,2018-07-21,2018-09-18
MA2,12109,0.18323038518428802,0,30,2019-10-10,2019-11-08
MA2,12219,0.19244754314422607,0,30,2019-03-19,2019-04-17
MA2,12243,0.24303433299064636,0,30,2019-09-27,2019-10-26
MA2,12365,0.23289428651332855,0,30,2019-09-27,2019-10-26
MA2,12587,0.21839232742786407,0,30,2019-04-03,2019-05-02
MA2,12817,0.2891876697540283,0,30,2019-09-27,2019-10-26
MA2,13056,0.28181740641593933,0,30,2018-03-23,2018-05-21
MA2,13085,0.19517987966537476,0,30,2019-10-10,2019-11-08
MA2,13167,0.21152284741401672,0,30,2019-10-10,2019-11-08
MA2,13217,0.4827895760536194,1,13,2018-02-01,2018-02-13
MA2,13382,0.23524494469165802,0,30,2019-03-15,2019-04-13
MA2,13447,0.34066370129585266,0,30,2019-10-10,2019-11-08
MA2,13800,0.24576640129089355,0,30,2019-10-10,2019-11-08
MA2,13836,0.20639334619045258,0,30,2019-10-10,2019-11-08
MA2,13967,0.2652914226055145,0,30,2019-09-27,2019-10-26
MA2,13998,0.2635921537876129,0,30,2019-08-28,2019-09-26
MA2,14310,0.19366130232810974,0,30,2019-10-10,2019-11-08
MA2,14419,0.24744056165218353,0,30,2018-12-30,2019-01-28
MA2,14897,0.3315034806728363,0,30,2019-09-20,2019-10-19
MA2,15342,0.21478953957557678,0,30,2019-10-10,2019-11-08
MA2,15764,0.23915007710456848,0,30,2019-09-27,2019-10-26
MA2,15810,0.24512837827205658,0,30,2019-10-10,2019-11-08
MA2,15936,0.17912821471691132,0,30,2019-10-10,2019-11-08
MA2,16034,0.1738227903842926,0,30,2019-09-10,2019-11-08
MA2,16330,0.2066889852285385,0,30,2019-05-17,2019-07-15
MA2,16426,0.28300175070762634,0,30,2019-10-10,2019-11-08
MA2,16784,0.16275739669799805,0,30,2019-10-10,2019-11-08
MA2,16852,0.22405168414115906,0,30,2019-09-27,2019-10-26
MA2,17018,0.232583686709404,0,30,2019-10-10,2019-11-08
MA2,17086,0.257097452878952,0,30,2018-07-28,2018-08-26
MA2,17122,0.3426375389099121,0,30,2019-03-09,2019-04-07
MA2,17126,0.34916236996650696,0,30,2019-03-09,2019-04-07
MA2,17343,0.204558864235878,0,30,2019-10-10,2019-11-08
MA2,17422,0.1946236938238144,0,30,2019-03-05,2019-04-03
MA2,17438,0.2743690609931946,0,30,2019-03-17,2019-04-15
MA2,17515,0.17369867861270905,0,30,2019-10-10,2019-11-08
MA2,17526,0.2745509445667267,0,30,2019-08-28,2019-10-26
MA2,17739,0.18625648319721222,0,30,2019-09-10,2019-11-08
MA2,17834,0.3826138973236084,0,30,2018-09-10,2018-10-09
MA2,18111,0.2897220253944397,0,30,2019-10-10,2019-11-08
MA2,18304,0.25029778480529785,0,30,2019-09-27,2019-10-26
MA2,18670,0.31102851033210754,0,30,2019-09-19,2019-10-18
MA2,18982,0.1767556220293045,0,30,2019-10-10,2019-11-08
MA2,19256,0.32352063059806824,0,30,2019-03-06,2019-05-04
MA2,19295,0.2701520621776581,0,30,2019-09-27,2019-10-26
MA2,19366,0.2552264630794525,0,30,2019-09-27,2019-10-26
MA2,19627,0.20017777383327484,0,30,2019-03-09,2019-04-07
MA2,19692,0.1906476467847824,0,30,2019-08-12,2019-10-26
MA2,19700,0.22245341539382935,0,30,2019-10-10,2019-11-08
MA2,19945,0.315396785736084,0,30,2018-09-06,2018-10-05
MA2,20081,0.21530520915985107,0,30,2019-05-23,2019-07-21
MA2,20124,0.21845722198486328,0,30,2019-10-10,2019-11-08
MA2,20164,0.22650538384914398,0,30,2019-10-10,2019-11-08
MA2,20203,0.320421427488327,0,30,2019-02-12,2019-03-13
MA2,20535,0.23385398089885712,0,30,2019-10-10,2019-11-08
MA2,21117,0.22491833567619324,0,30,2019-04-02,2019-05-01
MA2,21336,0.24256224930286407,0,30,2019-08-10,2019-09-08
MA2,21401,0.24023543298244476,0,30,2019-10-10,2019-11-08
MA2,21714,0.2511465847492218,0,30,2018-12-30,2019-01-28
MA2,21725,0.2603616714477539,0,30,2018-10-10,2018-11-08
MA2,21981,0.21880492568016052,0,30,2019-09-05,2019-11-03
MA2,22163,0.2715297043323517,0,30,2019-10-10,2019-11-08
MA2,22213,0.29024001955986023,0,30,2019-10-10,2019-11-08
