model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MA1,11348,0.5417243282000224,0,30,2019-05-14,2019-06-12
MA1,11505,0.5388619561990102,0,30,2019-05-14,2019-06-12
MA1,11561,0.5997912307580312,0,30,2018-08-11,2018-09-09
MA1,12240,0.5855311135450999,1,30,2018-12-18,2019-01-16
MA1,12576,0.5384057839711507,0,30,2019-09-27,2019-10-26
MA1,12831,0.5663565814495086,0,30,2018-08-17,2018-11-08
MA1,13503,0.5396936893463135,0,30,2018-08-11,2018-09-09
MA1,13822,0.5675171057383219,0,30,2019-03-25,2019-06-12
MA1,14013,0.5385286827882131,0,30,2019-01-17,2019-02-15
MA1,14546,0.5516989966233571,0,30,2019-09-24,2019-10-23
MA1,14850,0.5559324363867442,0,30,2019-08-22,2019-09-20
MA1,15010,0.5403316815694174,0,30,2019-09-27,2019-10-26
MA1,15025,0.5703852812449137,0,30,2018-07-12,2018-09-09
MA1,15061,0.5721533338228861,0,30,2019-10-10,2019-11-08
MA1,15242,0.5513824701309205,0,30,2019-10-10,2019-11-08
MA1,15402,0.5541379054387411,0,30,2019-03-04,2019-04-02
MA1,15609,0.5655228793621063,0,30,2018-08-11,2018-09-09
MA1,15716,0.559853329261144,0,30,2018-10-21,2018-12-22
MA1,15948,0.5634684185187022,0,30,2019-10-10,2019-11-08
MA1,15976,0.5234274605909983,0,30,2019-09-27,2019-10-26
MA1,16233,0.5758925239245097,0,30,2018-02-28,2018-04-28
MA1,16251,0.5876795530319214,0,30,2018-07-12,2018-09-09
MA1,16402,0.5595537682374319,0,30,2018-09-17,2018-10-16
MA1,16549,0.2721157282590866,0,30,2019-01-17,2019-02-15
MA1,16817,0.5623929798603058,0,30,2018-08-30,2019-03-08
MA1,16932,0.539440127213796,0,30,2018-08-17,2018-11-08
MA1,17344,0.5664619068304698,0,30,2018-08-11,2018-09-09
MA1,17482,0.5607326249281566,0,30,2019-04-14,2019-06-12
MA1,17728,0.5587449093659719,0,30,2019-01-02,2019-01-31
MA1,18000,0.5949981053670247,0,30,2019-10-10,2019-11-08
MA1,18069,0.29100843966007234,0,30,2019-09-03,2019-11-08
MA1,18117,0.5510641217231751,0,30,2019-03-14,2019-04-12
MA1,18458,0.5390399058659872,0,30,2019-10-10,2019-11-08
MA1,18493,0.5641645193099976,0,30,2018-07-23,2018-11-08
MA1,18648,0.5698207477728526,0,30,2018-03-20,2018-04-18
MA1,18769,0.5635439634323121,0,30,2019-01-21,2019-02-19
MA1,19406,0.5592214624087016,0,30,2018-07-12,2018-09-09
MA1,19423,0.5248351673285166,0,30,2019-09-27,2019-10-26
MA1,19481,0.5827047487099966,0,30,2019-05-14,2019-06-12
MA1,19551,0.5795178016026815,0,30,2018-06-15,2018-07-14
MA1,19697,0.5331300079822541,0,30,2019-09-27,2019-10-26
MA1,19780,0.6056099394957225,0,30,2019-10-04,2019-11-02
MA1,20003,0.5755377213160197,0,30,2018-09-09,2019-02-02
MA1,20162,0.5995929121971131,0,30,2018-07-12,2018-09-09
MA1,20221,0.538943330446879,0,30,2019-10-10,2019-11-08
MA1,20297,0.5235904633998871,0,30,2019-08-21,2019-09-19
MA1,20472,0.544879025220871,0,30,2018-08-07,2018-09-05
MA1,20514,0.5401993711789449,0,30,2019-09-19,2019-10-18
MA1,20828,0.571312427520752,0,30,2019-10-10,2019-11-08
MA1,21256,0.5356010993321737,0,30,2019-09-27,2019-10-26
MA1,21435,0.5510229786237081,0,30,2018-08-11,2018-09-09
MA1,21469,0.5591305096944174,0,30,2018-08-19,2018-12-13
MA1,21519,0.5369864344596863,0,30,2019-10-10,2019-11-08
MA1,22039,0.5651338537534077,0,30,2018-03-20,2018-04-18
MA1,22473,0.5817105968793234,0,30,2018-04-01,2018-09-18
MA1,22522,0.550231788555781,1,30,2019-01-21,2019-02-19
MA1,22523,0.5352649788061777,0,30,2019-09-27,2019-10-26
MA1,23063,0.564124321937561,0,30,2019-03-28,2019-04-26
MA1,23171,0.5619700610637665,0,30,2018-03-20,2018-04-18
MA1,23665,0.5368896842002868,0,30,2019-10-10,2019-11-08
MA1,23701,0.5431651949882508,0,30,2019-09-18,2019-10-17
MA1,23879,0.5410655995210012,0,30,2019-10-10,2019-11-08
MA1,24031,0.5728916451334953,0,16,2018-02-01,2018-02-16
MA1,24096,0.5323296169439952,0,30,2019-10-10,2019-11-08
MA1,24146,0.5337538401285807,0,30,2019-08-28,2019-10-26
MA1,24317,0.548459364970525,0,30,2019-09-10,2019-11-08
MA1,24466,0.5759108106295268,0,30,2018-03-20,2018-04-18
MA1,24529,0.5905254463354747,0,30,2019-08-29,2019-09-27
MA1,24560,0.5617107272148132,0,30,2018-04-11,2018-06-09
MA1,24629,0.5907100816567739,0,30,2018-08-11,2018-09-09
MA1,24789,0.5615641196568807,0,30,2018-07-12,2018-09-09
MA1,24905,0.5370314637819926,0,30,2019-10-10,2019-11-08
MA1,24911,0.5229813019434612,0,30,2019-09-27,2019-10-26
MA1,24941,0.5433541655540466,0,30,2019-09-27,2019-10-26
MA1,25023,0.5341007928053538,0,30,2019-09-06,2019-11-04
MA1,25420,0.5667131463686625,0,30,2018-07-13,2018-08-11
MA1,25743,0.56316277384758,0,30,2018-08-11,2018-09-09
MA1,25836,0.5626572847366333,0,30,2018-06-28,2018-07-27
MA1,26311,0.5543530344963074,1,30,2018-06-28,2018-07-27
MA1,26472,0.5411688288052877,0,30,2019-08-26,2019-09-24
MA1,26675,0.5425324618816376,0,30,2019-09-10,2019-11-08
MA1,27229,0.5374217569828034,0,30,2019-01-25,2019-02-23
MA1,27350,0.6046336829662323,0,30,2019-05-14,2019-06-12
MA1,27709,0.5816283384958904,0,30,2019-05-14,2019-06-12
MA1,27907,0.5398024777571361,0,30,2019-07-28,2019-08-26
MA1,27954,0.5477602660655976,0,30,2019-10-10,2019-11-08
MA1,28335,0.5428399026393891,0,30,2019-09-27,2019-10-26
MA1,28425,0.5555985848108927,0,30,2019-10-10,2019-11-08
MA1,28458,0.5761910080909729,0,30,2019-09-27,2019-10-26
MA1,28564,0.5386321564515432,0,30,2019-04-02,2019-06-12
MA1,28588,0.5326672732830048,0,30,2019-10-10,2019-11-08
MA1,28595,0.5779759486516317,0,30,2018-03-09,2018-04-07
MA1,28837,0.5793698052565257,0,30,2019-09-18,2019-10-17
MA1,28873,0.5490662932395936,0,30,2019-09-21,2019-10-20
MA1,29029,0.5635721564292908,0,30,2019-01-28,2019-02-26
MA1,29444,0.5683216234048207,0,30,2018-06-28,2018-09-09
MA1,29721,0.5560301125049592,0,30,2019-02-06,2019-04-06
MA1,29847,0.5280425210793813,0,30,2019-01-13,2019-02-11
MA1,29875,0.5469076911608378,0,30,2019-10-04,2019-11-02
MA1,30006,0.537283311287562,0,30,2019-10-10,2019-11-08
MA1,30748,0.5705836037794749,0,30,2019-10-10,2019-11-08
MA1,30813,0.553745041290919,0,30,2019-10-10,2019-11-08
MA1,30863,0.5381524721781413,0,30,2019-10-10,2019-11-08
MA1,30962,0.5743060568968456,0,30,2018-07-01,2018-11-08
MA1,31228,0.5322949647903442,0,30,2019-10-10,2019-11-08
MA1,31297,0.5333277463912964,0,30,2019-03-14,2019-04-12
MA1,31419,0.5565914829572042,0,30,2019-06-06,2019-08-04
MA1,31523,0.2938743402560552,0,30,2019-01-21,2019-02-19
MA1,31712,0.5613383750120798,0,30,2019-05-14,2019-06-12
MA1,31771,0.5400820692380269,0,30,2019-10-10,2019-11-08
MA1,31776,0.5420851687590281,0,30,2019-03-14,2019-04-12
MA1,31999,0.5454180777072907,0,30,2019-10-10,2019-11-08
MA1,32135,0.5660189489523569,0,30,2018-08-11,2018-09-09
MA1,32224,0.552410876750946,0,30,2018-12-27,2019-01-25
MA1,32239,0.5568375289440155,0,30,2019-10-10,2019-11-08
MA1,32265,0.535709406932195,0,30,2019-02-07,2019-03-08
MA1,32480,0.5693395992120107,1,30,2018-07-12,2018-08-10
MA1,32661,0.5693609793980916,0,30,2019-10-10,2019-11-08
MA1,32764,0.5647767166296641,0,30,2019-02-07,2019-03-08
MA1,32999,0.565155690908432,1,30,2018-06-28,2018-07-27
MA1,33000,0.5509985367457072,0,30,2019-03-14,2019-04-12
MA1,33047,0.5533950964609782,0,30,2019-04-14,2019-06-12
MA1,33146,0.5679113944371541,0,30,2019-01-14,2019-02-12
MA1,33186,0.563350909948349,0,30,2018-09-21,2018-12-22
MA1,33280,0.5541458904743195,0,30,2019-03-04,2019-04-02
MA1,33332,0.5630670229593913,0,30,2019-09-10,2019-11-08
MA1,33681,0.5447099188963572,0,30,2019-03-14,2019-04-12
MA1,33735,0.562297523021698,0,30,2018-07-01,2018-09-09
MA1,33990,0.5332334518432618,0,30,2019-09-05,2019-10-04
MA1,34127,0.5699415485064189,0,30,2018-08-11,2018-09-09
MA1,34297,0.5748472889264424,0,30,2018-07-02,2018-09-09
MA1,34303,0.5657789985338847,0,30,2018-07-10,2018-09-09
MA1,34463,0.5265563428401947,0,30,2019-10-10,2019-11-08
MA1,34826,0.5362895687421163,0,30,2019-09-27,2019-10-26
MA1,35122,0.5263125717639923,0,30,2019-09-05,2019-11-03
MA1,35391,0.5463806827863057,0,30,2018-10-06,2018-11-04
MA1,35723,0.5754490236441294,0,30,2018-07-12,2018-09-09
MA1,35748,0.5369625627994538,0,30,2019-02-07,2019-03-08
MA1,35918,0.5649562875429789,0,30,2018-04-17,2018-11-03
MA1,35988,0.5375978847344717,0,30,2019-10-10,2019-11-08
MA1,36312,0.5394864082336426,0,30,2019-09-27,2019-10-26
MA1,37052,0.5365998725096385,0,30,2019-01-17,2019-02-15
MA1,37349,0.5633933166662852,0,30,2018-10-08,2018-11-06
MA1,37713,0.5574084202448527,0,30,2019-10-10,2019-11-08
MA1,37928,0.5402564585208893,0,30,2019-09-27,2019-10-26
MA1,37932,0.5402689973513285,0,30,2019-09-27,2019-10-26
MA1,38397,0.5634087363878886,0,30,2018-07-28,2018-08-26
MA1,38463,0.5604041417439779,0,30,2019-05-31,2019-07-29
MA1,38464,0.5603288610776266,0,30,2019-05-31,2019-07-29
MA1,38704,0.5663602511088054,0,30,2018-08-17,2018-11-08
MA1,39096,0.5780928889910381,0,30,2019-05-14,2019-06-12
MA1,40052,0.5496494889259338,0,30,2019-10-06,2019-11-04
MA1,41003,0.5902060031890869,0,30,2018-08-28,2018-12-22
MA1,41051,0.5312347034613292,0,30,2019-01-13,2019-02-11
MA1,41100,0.5451794644196828,0,30,2018-08-11,2018-09-09
MA1,41167,0.5756077468395233,1,30,2018-09-17,2018-12-20
MA1,41388,0.5588681519031524,0,30,2018-10-10,2018-11-08
MA1,41855,0.5484448194503784,0,30,2018-04-13,2018-10-30
MA1,41878,0.540144286553065,0,30,2019-02-12,2019-04-12
MA1,41925,0.5647613207499186,0,30,2018-07-16,2018-08-14
MA1,41942,0.5395916064580282,0,30,2019-10-06,2019-11-04
MA1,41969,0.561259404818217,0,30,2018-03-29,2018-05-27
MA1,42274,0.5674995144208272,0,30,2018-07-12,2018-09-09
MA1,42290,0.568292248249054,0,30,2019-02-08,2019-03-09
MA1,42386,0.5676107247670491,0,30,2019-10-10,2019-11-08
MA1,42574,0.5608196258544922,0,12,2018-02-01,2018-03-14
MA1,42724,0.5749531944592794,0,30,2018-12-25,2019-01-23
MA1,43119,0.5627542078495026,0,30,2018-03-29,2018-05-27
MA2,151,0.25787569880485534,0,30,2019-09-27,2019-10-26
MA2,510,0.23259029885133106,0,30,2019-04-13,2019-05-12
MA2,694,0.21358012408018112,0,30,2019-10-10,2019-11-08
MA2,748,0.26939844886461894,0,30,2019-08-27,2019-09-25
MA2,997,0.2295426850517591,0,30,2019-10-10,2019-11-08
MA2,1126,0.17362862726052603,0,30,2019-03-28,2019-04-26
MA2,1224,0.2658266087373098,0,30,2019-10-10,2019-11-08
MA2,1276,0.20696165263652802,0,30,2019-02-08,2019-04-08
MA2,1571,0.2408019244670868,0,30,2019-08-22,2019-10-26
MA2,1628,0.25366344054539997,0,30,2019-04-04,2019-05-03
MA2,1681,0.23831329842408497,0,30,2018-06-12,2018-09-09
MA2,1837,0.24004786908626558,0,30,2019-01-19,2019-02-17
MA2,1922,0.2696660856405894,0,30,2019-10-10,2019-11-08
MA2,1950,0.32528334359327954,0,30,2019-09-27,2019-10-26
MA2,1966,0.2437204698721568,0,30,2019-03-18,2019-04-16
MA2,2071,0.20378402769565582,0,30,2019-10-10,2019-11-08
MA2,2094,0.5332210540771485,0,30,2018-08-11,2018-09-09
MA2,2140,0.36076136529445646,0,30,2019-05-06,2019-06-04
MA2,2158,0.24634401500225067,0,30,2019-10-10,2019-11-08
MA2,2277,0.27096671660741173,0,30,2019-08-29,2019-09-27
MA2,2371,0.3114082902669907,0,30,2018-03-08,2018-04-06
MA2,2462,0.2205357347925504,0,30,2018-07-23,2018-12-16
MA2,2582,0.20584959288438162,0,30,2019-09-27,2019-10-26
MA2,2749,0.23210611591736477,0,30,2019-10-10,2019-11-08
MA2,2991,0.20060119032859802,0,30,2019-01-24,2019-03-24
MA2,3115,0.25775717198848724,0,30,2019-09-12,2019-10-11
MA2,3187,0.24803876429796218,0,30,2019-08-29,2019-09-27
MA2,3306,0.19244319349527358,0,30,2019-09-03,2019-11-08
MA2,3368,0.23455250908931097,0,30,2019-02-12,2019-04-12
MA2,3374,0.20719309747219086,0,30,2019-02-15,2019-03-16
MA2,3569,0.1982268532117208,0,30,2019-10-10,2019-11-08
MA2,3684,0.19844740480184556,0,30,2019-09-06,2019-10-05
MA2,3707,0.26885291635990144,0,30,2019-09-12,2019-10-11
MA2,3894,0.3621274252732595,0,30,2019-09-27,2019-10-26
MA2,4139,0.2132221316297849,0,30,2019-09-17,2019-10-16
MA2,4488,0.18808431575695675,0,30,2019-10-10,2019-11-08
MA2,4559,0.23821767965952556,0,30,2019-10-10,2019-11-08
MA2,4629,0.28656110564867654,0,30,2018-07-12,2018-09-09
MA2,4698,0.2864879677693049,0,30,2019-08-28,2019-09-26
MA2,4747,0.24155360261599224,0,30,2019-09-19,2019-10-18
MA2,4963,0.23052217264970143,0,30,2019-10-07,2019-11-05
MA2,5011,0.2191422089934349,0,30,2019-10-10,2019-11-08
MA2,5174,0.22556559046109517,0,30,2018-08-23,2018-12-22
MA2,5238,0.2390808473030726,0,30,2019-10-10,2019-11-08
MA2,5290,0.252496200799942,0,30,2019-09-27,2019-10-26
MA2,5298,0.2435077061255773,0,30,2019-09-27,2019-10-26
MA2,5345,0.21040215343236923,0,30,2019-09-27,2019-10-26
MA2,5576,0.2868626872698466,0,30,2019-10-10,2019-11-08
MA2,5730,0.2537309308846792,0,30,2019-06-08,2019-08-06
MA2,5951,0.2641370683908463,0,30,2018-12-16,2019-01-14
MA2,6052,0.2009176070491473,0,30,2018-12-27,2019-01-25
MA2,6092,0.20997414539257686,0,30,2019-10-10,2019-11-08
MA2,6095,0.21649963359038035,0,30,2018-12-27,2019-01-25
MA2,6138,0.23282060424486797,0,30,2019-09-26,2019-10-25
MA2,6180,0.30550207396348317,0,30,2018-08-11,2018-09-09
MA2,6323,0.21413149933020273,0,30,2019-01-13,2019-02-11
MA2,6409,0.2345747709274292,0,30,2019-10-10,2019-11-08
MA2,6445,0.27082721292972567,0,30,2019-08-30,2019-10-28
MA2,6587,0.24572931577761967,0,30,2018-08-21,2018-12-22
MA2,6647,0.27812163531780243,0,30,2018-10-10,2018-11-08
MA2,6655,0.19252444207668304,1,30,2019-01-26,2019-02-24
MA2,6679,0.278851850827535,0,30,2019-09-28,2019-10-27
MA2,6734,0.17445088674624762,0,30,2019-10-02,2019-10-31
MA2,7247,0.20559182266394296,0,30,2019-10-10,2019-11-08
MA2,7448,0.23157326529423397,0,30,2019-01-13,2019-02-11
MA2,7604,0.25332197546958923,0,30,2019-10-10,2019-11-08
MA2,7605,0.26257124344507854,0,30,2019-10-10,2019-11-08
MA2,7644,0.1988706961274147,0,30,2019-01-24,2019-03-24
MA2,7645,0.20229271252950032,0,30,2019-01-24,2019-03-24
MA2,7781,0.261292243997256,0,30,2018-06-30,2018-11-08
MA2,8159,0.19889934808015824,0,30,2019-01-17,2019-03-23
MA2,8306,0.19797347138325375,0,30,2019-10-10,2019-11-08
MA2,8397,0.18346979369719824,0,30,2019-09-10,2019-11-08
MA2,8515,0.22639801849921545,0,30,2018-09-05,2018-12-30
MA2,8562,0.2794188936551412,0,30,2019-04-16,2019-05-15
MA2,8701,0.2437268778681755,0,30,2019-09-05,2019-11-03
MA2,8721,0.28381675680478413,0,30,2018-04-11,2018-09-09
MA2,8725,0.20512705594301223,0,30,2019-10-10,2019-11-08
MA2,8794,0.25372632245222726,0,30,2019-09-13,2019-10-12
MA2,8847,0.20208715448776882,0,30,2019-04-11,2019-06-12
MA2,9146,0.23160629868507385,0,30,2019-10-10,2019-11-08
MA2,9383,0.21934004773696264,0,30,2019-08-21,2019-09-19
MA2,9482,0.19402311940987904,0,30,2018-08-28,2018-12-31
MA2,9593,0.1955958565076192,0,30,2019-05-17,2019-07-15
MA2,9719,0.2795700579881668,0,30,2019-07-25,2019-10-26
MA2,9937,0.22738139231999716,0,30,2018-06-28,2018-07-27
MA2,10163,0.27425434490044914,0,30,2019-09-27,2019-10-26
MA2,10234,0.23035664707422257,0,30,2019-10-10,2019-11-08
MA2,10251,0.2903740257024765,0,30,2018-07-11,2018-09-09
MA2,10351,0.25822542011737826,0,30,2018-09-02,2018-10-01
MA2,10384,0.22761552184820175,0,30,2019-10-07,2019-11-05
MA2,10421,0.24638325522343318,0,30,2019-10-10,2019-11-08
MA2,10431,0.2066923350095749,0,30,2019-09-17,2019-10-16
MA2,10456,0.272144607702891,0,30,2019-10-10,2019-11-08
MA2,10800,0.1990897501508395,0,30,2019-10-10,2019-11-08
MA2,10896,0.2287264178196589,0,30,2019-02-01,2019-03-02
MA2,10933,0.194008007645607,0,30,2019-10-10,2019-11-08
MA2,10936,0.19758692383766174,0,30,2019-05-30,2019-07-28
MA2,10941,0.21978075007597606,0,30,2019-09-13,2019-10-12
MA2,10948,0.21938087691863378,0,30,2019-09-13,2019-10-12
MA2,11079,0.19516128798325857,0,30,2019-09-10,2019-11-08
MA2,11473,0.19237121790647507,0,30,2019-10-10,2019-11-08
MA2,11475,0.18458917041619619,0,30,2019-10-10,2019-11-08
MA2,11476,0.18457206388314565,0,30,2019-10-10,2019-11-08
MA2,11503,0.3269766330718994,0,30,2019-10-10,2019-11-08
MA2,11653,0.26654628415902454,0,30,2019-09-28,2019-10-27
MA2,11686,0.36350213587284086,0,30,2019-01-29,2019-02-27
MA2,11745,0.23211142818133038,0,30,2019-09-27,2019-10-26
MA2,11840,0.1844597508509954,0,30,2019-10-10,2019-11-08
MA2,11957,0.18903118818998338,0,30,2019-10-02,2019-10-31
MA2,12002,0.2422594780723254,0,30,2019-10-10,2019-11-08
MA2,12044,0.4380936274925868,0,30,2018-07-21,2018-09-18
MA2,12109,0.18438513179620106,0,30,2019-10-10,2019-11-08
MA2,12219,0.19365213314692178,0,30,2019-03-19,2019-04-17
MA2,12243,0.24450087745984395,0,30,2019-09-27,2019-10-26
MA2,12365,0.23425525377194087,0,30,2019-09-27,2019-10-26
MA2,12587,0.21968148201704024,0,30,2019-04-03,2019-05-02
MA2,12817,0.2907736947139104,0,30,2019-09-27,2019-10-26
MA2,13056,0.29252882599830626,0,30,2018-03-23,2018-05-21
MA2,13085,0.19640237192312876,0,30,2019-10-10,2019-11-08
MA2,13167,0.21282581289609273,0,30,2019-10-10,2019-11-08
MA2,13217,0.4785986313453087,1,13,2018-02-01,2018-02-13
MA2,13382,0.23679753243923188,0,30,2019-03-15,2019-04-13
MA2,13447,0.3425607721010844,0,30,2019-10-10,2019-11-08
MA2,13800,0.24717668096224468,0,30,2019-10-10,2019-11-08
MA2,13836,0.20764155089855194,0,30,2019-10-10,2019-11-08
MA2,13967,0.2668041944503784,0,30,2019-09-27,2019-10-26
MA2,13998,0.2651390294233958,0,30,2019-08-28,2019-09-26
MA2,14310,0.1948452487587929,0,30,2019-10-10,2019-11-08
MA2,14419,0.24905714442332585,0,30,2018-12-30,2019-01-28
MA2,14897,0.33702156444390613,0,30,2019-09-20,2019-10-19
MA2,15342,0.21607097884019216,0,30,2019-10-10,2019-11-08
MA2,15764,0.24056775520245235,0,30,2019-09-27,2019-10-26
MA2,15810,0.24654841820398968,0,30,2019-10-10,2019-11-08
MA2,15936,0.18026128262281418,0,30,2019-10-10,2019-11-08
MA2,16034,0.176546440521876,0,30,2019-09-10,2019-11-08
MA2,16330,0.21025988062222797,0,30,2019-05-17,2019-07-15
MA2,16426,0.28470411400000256,0,30,2019-10-10,2019-11-08
MA2,16784,0.16382115632295607,0,30,2019-10-10,2019-11-08
MA2,16852,0.2254067579905192,0,30,2019-09-27,2019-10-26
MA2,17018,0.2341236099600792,0,30,2019-10-10,2019-11-08
MA2,17086,0.25876166522502897,0,30,2018-07-28,2018-08-26
MA2,17122,0.34431947271029156,0,30,2019-03-09,2019-04-07
MA2,17126,0.35048314929008484,0,30,2019-03-09,2019-04-07
MA2,17343,0.20578765670458476,0,30,2019-10-10,2019-11-08
MA2,17422,0.19580825517574946,0,30,2019-03-05,2019-04-03
MA2,17438,0.2759034335613251,0,30,2019-03-17,2019-04-15
MA2,17515,0.174807308614254,0,30,2019-10-10,2019-11-08
MA2,17526,0.27846636772155764,0,30,2019-08-28,2019-10-26
MA2,17739,0.18944088170925777,0,30,2019-09-10,2019-11-08
MA2,17834,0.3927699575821559,0,30,2018-09-10,2018-10-09
MA2,18111,0.2913390060265859,0,30,2019-10-10,2019-11-08
MA2,18304,0.2517691741387049,0,30,2019-09-27,2019-10-26
MA2,18670,0.31277874708175657,0,30,2019-09-19,2019-10-18
MA2,18982,0.1778748219211896,0,30,2019-10-10,2019-11-08
MA2,19256,0.33028590083122256,0,30,2019-03-06,2019-05-04
MA2,19295,0.27165347238381704,0,30,2019-09-27,2019-10-26
MA2,19366,0.2567123740911484,0,30,2019-09-27,2019-10-26
MA2,19627,0.20140230109294255,0,30,2019-03-09,2019-04-07
MA2,19692,0.19394005884726842,0,30,2019-08-12,2019-10-26
MA2,19700,0.22376987487077712,0,30,2019-10-10,2019-11-08
MA2,19945,0.32733268837134044,0,30,2018-09-06,2018-10-05
MA2,20081,0.21843844453493755,0,30,2019-05-23,2019-07-21
MA2,20124,0.2197552631298701,0,30,2019-10-10,2019-11-08
MA2,20164,0.22790230760971705,0,30,2019-10-10,2019-11-08
MA2,20203,0.32207652827103933,0,30,2019-02-12,2019-03-13
MA2,20535,0.23525848239660263,0,30,2019-10-10,2019-11-08
MA2,21117,0.22623183379570644,0,30,2019-04-02,2019-05-01
MA2,21336,0.24397479792435964,0,30,2019-08-10,2019-09-08
MA2,21401,0.24187365521987278,0,30,2019-10-10,2019-11-08
MA2,21714,0.2527750372886658,0,30,2018-12-30,2019-01-28
MA2,21725,0.26234212319056194,0,30,2018-10-10,2018-11-08
MA2,21981,0.2203830972313881,0,30,2019-09-05,2019-11-03
MA2,22163,0.27957978248596194,0,30,2019-10-10,2019-11-08
