fold,drive_id,model,disk_id,drive_label,total_windows,positive_windows,first_window_date,last_window_date,first_positive_date,last_positive_date,first_positive_probability,last_positive_probability,max_positive_probability,max_probability,mean_probability,last_window_probability
B,MB1_12846,MB1,12846,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_12856,MB1,12856,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_12966,MB1,12966,1,210,29,2018-01-31,2018-08-28,2018-07-31,2018-08-28,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315265,0.49315268
B,MB1_12976,MB1,12976,0,257,0,2019-03-20,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_13045,MB1,13045,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1307,MB1,1307,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_13177,MB1,13177,0,433,0,2018-08-29,2019-11-04,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_1332,MB1,1332,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1335,MB1,1335,0,444,0,2018-09-14,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_13454,MB1,13454,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1358,MB1,1358,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_13609,MB1,13609,0,656,0,2018-02-14,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_13636,MB1,13636,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_13705,MB1,13705,0,464,0,2018-08-25,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_1380,MB1,1380,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_13807,MB1,13807,0,657,0,2018-01-31,2019-11-18,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_14068,MB1,14068,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14135,MB1,14135,0,75,0,2018-01-31,2018-04-15,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14332,MB1,14332,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14360,MB1,14360,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14420,MB1,14420,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14435,MB1,14435,0,257,0,2019-03-20,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_1447,MB1,1447,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1448,MB1,1448,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14558,MB1,14558,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14628,MB1,14628,0,429,0,2018-09-29,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14814,MB1,14814,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14841,MB1,14841,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14866,MB1,14866,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_14882,MB1,14882,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15064,MB1,15064,0,669,0,2018-02-01,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_15190,MB1,15190,0,500,0,2018-07-20,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_15213,MB1,15213,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15242,MB1,15242,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15425,MB1,15425,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1558,MB1,1558,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15682,MB1,15682,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15703,MB1,15703,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_15865,MB1,15865,0,355,0,2018-12-12,2019-12-01,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_1625,MB1,1625,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_16272,MB1,16272,0,494,0,2018-07-26,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_16396,MB1,16396,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16445,MB1,16445,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16450,MB1,16450,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1647,MB1,1647,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_16627,MB1,16627,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16763,MB1,16763,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16807,MB1,16807,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16946,MB1,16946,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16971,MB1,16971,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_16983,MB1,16983,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_17134,MB1,17134,0,484,0,2018-08-05,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_17182,MB1,17182,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_17295,MB1,17295,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_17344,MB1,17344,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_17367,MB1,17367,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_17606,MB1,17606,0,145,0,2018-09-19,2019-02-10,,,,,,0.49315268,0.4931527,0.49315268
B,MB1_17614,MB1,17614,1,311,26,2018-01-31,2018-12-07,2018-11-08,2018-12-07,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315268,0.49315268
B,MB1_17768,MB1,17768,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1778,MB1,1778,0,500,0,2018-07-20,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_17990,MB1,17990,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18139,MB1,18139,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18150,MB1,18150,0,167,0,2019-06-12,2019-11-25,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_18304,MB1,18304,0,418,0,2018-10-10,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18409,MB1,18409,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18410,MB1,18410,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18795,MB1,18795,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18850,MB1,18850,0,623,0,2018-01-31,2019-10-15,,,,,,0.49315268,0.4931527,0.49315268
B,MB1_18943,MB1,18943,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18957,MB1,18957,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_18980,MB1,18980,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1906,MB1,1906,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_1911,MB1,1911,0,401,0,2018-10-27,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_19260,MB1,19260,0,442,0,2018-09-16,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_19410,MB1,19410,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_19640,MB1,19640,0,664,0,2018-01-31,2019-11-25,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_19743,MB1,19743,1,519,29,2018-01-31,2019-07-03,2019-06-04,2019-07-03,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315265,0.49315268
B,MB1_19907,MB1,19907,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20083,MB1,20083,0,509,0,2018-07-11,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20138,MB1,20138,0,428,0,2018-09-16,2019-11-17,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_20155,MB1,20155,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20178,MB1,20178,0,606,0,2018-01-31,2019-09-28,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20194,MB1,20194,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20233,MB1,20233,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20559,MB1,20559,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20565,MB1,20565,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20597,MB1,20597,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20627,MB1,20627,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_20665,MB1,20665,0,257,0,2019-03-20,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_20808,MB1,20808,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_20848,MB1,20848,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21305,MB1,21305,0,661,0,2018-01-31,2019-11-22,,,,,,0.49315268,0.4931527,0.49315268
B,MB1_21329,MB1,21329,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21362,MB1,21362,0,441,0,2018-09-17,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_21520,MB1,21520,0,499,0,2018-07-21,2019-12-01,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_21575,MB1,21575,1,313,27,2018-01-31,2018-12-09,2018-11-13,2018-12-09,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315265,0.49315268
B,MB1_21638,MB1,21638,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21648,MB1,21648,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21750,MB1,21750,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21759,MB1,21759,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21773,MB1,21773,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21781,MB1,21781,0,565,0,2018-05-02,2019-11-17,,,,,,0.49315268,0.4931527,0.49315268
B,MB1_21822,MB1,21822,0,442,0,2018-09-16,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2192,MB1,2192,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_21993,MB1,21993,0,482,0,2018-08-07,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22086,MB1,22086,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22157,MB1,22157,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22175,MB1,22175,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22444,MB1,22444,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22514,MB1,22514,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22546,MB1,22546,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22621,MB1,22621,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22812,MB1,22812,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22827,MB1,22827,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_22860,MB1,22860,1,113,30,2018-01-31,2018-05-23,2018-04-24,2018-05-23,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315265,0.49315268
B,MB1_23015,MB1,23015,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_23022,MB1,23022,0,467,0,2018-08-22,2019-12-01,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_23158,MB1,23158,0,485,0,2018-08-04,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23182,MB1,23182,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23256,MB1,23256,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2328,MB1,2328,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23325,MB1,23325,0,262,0,2019-03-15,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_23376,MB1,23376,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23483,MB1,23483,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23507,MB1,23507,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23537,MB1,23537,0,456,0,2018-09-02,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_23580,MB1,23580,0,494,0,2018-07-26,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_23599,MB1,23599,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2369,MB1,2369,0,656,0,2018-01-31,2019-11-17,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_237,MB1,237,0,361,0,2018-12-06,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_23790,MB1,23790,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_23826,MB1,23826,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24070,MB1,24070,0,442,0,2018-09-16,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24075,MB1,24075,0,442,0,2018-09-16,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24105,MB1,24105,1,205,17,2018-01-31,2018-08-23,2018-08-07,2018-08-23,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315268,0.49315268
B,MB1_24112,MB1,24112,0,463,0,2018-08-26,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_24244,MB1,24244,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24380,MB1,24380,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24394,MB1,24394,0,20,0,2019-11-12,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2450,MB1,2450,0,428,0,2018-09-30,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_24503,MB1,24503,1,361,30,2018-01-31,2019-01-26,2018-12-28,2019-01-26,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315265,0.49315268
B,MB1_24578,MB1,24578,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24641,MB1,24641,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24642,MB1,24642,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24647,MB1,24647,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24724,MB1,24724,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24735,MB1,24735,0,76,0,2019-09-17,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24886,MB1,24886,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_24941,MB1,24941,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_25136,MB1,25136,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_25310,MB1,25310,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_25405,MB1,25405,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_25662,MB1,25662,0,499,0,2018-07-21,2019-12-01,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_2594,MB1,2594,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2632,MB1,2632,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2634,MB1,2634,0,108,0,2019-08-16,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_26356,MB1,26356,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_26367,MB1,26367,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_26640,MB1,26640,0,428,0,2018-09-30,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_26835,MB1,26835,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_26948,MB1,26948,0,587,0,2018-01-31,2019-09-09,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_26951,MB1,26951,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27029,MB1,27029,0,375,0,2018-11-22,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2746,MB1,2746,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2749,MB1,2749,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27552,MB1,27552,0,527,0,2018-06-23,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_27577,MB1,27577,1,693,25,2018-01-31,2019-12-24,2019-11-25,2019-12-24,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.4931527,0.49315268
B,MB1_27678,MB1,27678,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27747,MB1,27747,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27795,MB1,27795,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27969,MB1,27969,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_27971,MB1,27971,0,485,0,2018-08-04,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_28013,MB1,28013,0,110,0,2019-08-14,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_28553,MB1,28553,0,22,0,2019-11-10,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_28641,MB1,28641,0,587,0,2018-04-24,2019-12-01,,,,,,0.49315268,0.49315262,0.49315268
B,MB1_28711,MB1,28711,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_28753,MB1,28753,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_28772,MB1,28772,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29110,MB1,29110,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29213,MB1,29213,0,421,0,2018-10-07,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29272,MB1,29272,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29388,MB1,29388,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29610,MB1,29610,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_2973,MB1,2973,0,452,0,2018-09-06,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_29796,MB1,29796,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_29808,MB1,29808,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30028,MB1,30028,0,442,0,2018-09-16,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30134,MB1,30134,0,649,0,2018-02-21,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_302,MB1,302,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_3020,MB1,3020,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_3027,MB1,3027,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30301,MB1,30301,0,527,0,2018-06-23,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_30531,MB1,30531,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30539,MB1,30539,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30542,MB1,30542,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30629,MB1,30629,0,79,0,2019-09-14,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30673,MB1,30673,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30848,MB1,30848,1,189,30,2018-01-31,2018-08-07,2018-07-09,2018-08-07,0.4931526780128479,0.4931526780128479,0.4931526780128479,0.49315268,0.49315268,0.49315268
B,MB1_30864,MB1,30864,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_30946,MB1,30946,0,296,0,2019-02-09,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_31021,MB1,31021,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_31045,MB1,31045,0,670,0,2018-01-31,2019-12-01,,,,,,0.49315268,0.49315268,0.49315268
B,MB1_31124,MB1,31124,0,668,0,2018-01-31,2019-11-29,,,,,,0.49315268,0.49315265,0.49315268
B,MB1_31216,MB1,31216,0,529,0,2018-06-21,2019-12-01,,,,,,0.49315268,0.49315265,0.49315268
