model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end
MC1,40748,0.4989417493343353,0,30,2019-11-02,2019-12-01
MC1,40819,0.4960900545120239,0,30,2019-11-02,2019-12-01
MC1,41055,0.528679609298706,0,30,2019-11-02,2019-12-01
MC1,41083,0.49746188521385193,0,30,2019-11-02,2019-12-01
MC1,41145,0.4896261394023895,1,30,2019-08-21,2019-09-19
MC1,41274,0.4923238754272461,0,30,2019-11-02,2019-12-01
MC1,41434,0.482748806476593,0,30,2019-11-02,2019-12-01
MC1,41704,0.4804011285305023,0,30,2019-11-02,2019-12-01
MC1,41723,0.49348002672195435,0,30,2019-11-02,2019-12-01
MC1,42036,0.4973827004432678,0,30,2019-11-02,2019-12-01
MC1,42093,0.5069608092308044,0,30,2019-11-02,2019-12-01
MC1,42416,0.5142145156860352,0,30,2019-10-19,2019-11-17
MC1,42619,0.5045000910758972,0,30,2019-11-02,2019-12-01
MC1,42812,0.5154228806495667,0,30,2019-11-02,2019-12-01
MC1,42880,0.495212584733963,0,30,2019-11-02,2019-12-01
MC1,42907,0.48454421758651733,0,30,2019-10-19,2019-11-17
MC1,42972,0.5923649668693542,0,30,2019-11-02,2019-12-01
MC1,43585,0.498029887676239,0,30,2019-11-02,2019-12-01
MC1,43640,0.4926469027996063,0,30,2019-11-02,2019-12-01
MC1,43734,0.48571017384529114,0,30,2019-11-02,2019-12-01
MC1,43761,0.5117751359939575,0,30,2019-11-02,2019-12-01
MC1,43865,0.5068276524543762,0,30,2019-11-02,2019-12-01
MC1,44028,0.4950648844242096,0,30,2019-08-13,2019-09-11
MC1,44075,0.4984027147293091,1,30,2019-08-21,2019-09-19
MC1,44347,0.4965944290161133,0,30,2019-11-02,2019-12-01
MC1,44477,0.5020368099212646,0,30,2019-11-02,2019-12-01
MC1,44532,0.4881725013256073,0,30,2019-11-02,2019-12-01
MC1,44545,0.48353761434555054,0,30,2019-11-02,2019-12-01
MC1,44554,0.5069118738174438,0,30,2019-11-02,2019-12-01
MC1,44636,0.5024475455284119,0,30,2019-11-02,2019-12-01
MC1,44640,0.48809531331062317,0,30,2019-11-02,2019-12-01
MC1,44662,0.49322986602783203,0,30,2019-10-19,2019-11-17
MC1,44755,0.5286816358566284,0,30,2019-11-02,2019-12-01
MC1,45052,0.5231754779815674,0,30,2019-11-02,2019-12-01
MC1,45121,0.48856884241104126,0,30,2019-10-19,2019-11-17
MC1,45151,0.4965647757053375,1,30,2019-05-14,2019-06-12
MC1,45332,0.5035213232040405,0,30,2019-11-02,2019-12-01
MC1,45435,0.511797308921814,0,30,2019-11-02,2019-12-01
MC1,45447,0.5000457167625427,0,30,2019-10-19,2019-11-17
MC1,45570,0.4951229691505432,0,30,2019-11-02,2019-12-01
MC1,45590,0.506050705909729,0,30,2019-11-02,2019-12-01
MC1,45885,0.49365708231925964,0,30,2019-11-02,2019-12-01
MC1,45930,0.5098307132720947,0,30,2019-11-02,2019-12-01
MC1,46013,0.48567435145378113,0,30,2019-11-02,2019-12-01
MC1,46050,0.506977379322052,0,30,2019-11-02,2019-12-01
