drive_id,model,disk_id,window_date,probability,label
MA1_32005,MA1,32005,2019-12-01,0.75618184,0
MA1_32027,MA1,32027,2019-10-26,0.740846,0
MA1_32103,MA1,32103,2018-12-27,0.77398765,0
MA1_32482,MA1,32482,2019-12-01,0.73284864,0
MA1_32505,MA1,32505,2018-10-01,0.7491213,0
MA1_33036,MA1,33036,2019-12-01,0.7532317,0
MA1_33122,MA1,33122,2019-12-01,0.75788516,0
MA1_33187,MA1,33187,2018-12-22,0.76239324,0
MA1_33254,MA1,33254,2019-12-01,0.7651135,0
MA1_33365,MA1,33365,2019-10-26,0.76572865,0
MA1_33533,MA1,33533,2019-02-02,0.7707031,0
MA1_34039,MA1,34039,2019-07-12,0.747654,0
MA1_34379,MA1,34379,2018-10-09,0.69793195,0
MA1_3443,MA1,3443,2019-03-08,0.7512355,0
MA1_34772,MA1,34772,2018-04-23,0.770252,0
MA1_34967,MA1,34967,2019-12-01,0.75833446,0
MA1_35942,MA1,35942,2019-04-26,0.762801,0
MA1_35944,MA1,35944,2019-02-11,0.76858026,0
MA1_36051,MA1,36051,2018-02-25,0.6523005,0
MA1_3620,MA1,3620,2019-10-09,0.74094206,0
MA1_36584,MA1,36584,2019-10-26,0.7370484,0
MA1_36984,MA1,36984,2019-11-23,0.76796156,0
MA1_37088,MA1,37088,2019-03-03,0.7746225,0
MA1_37190,MA1,37190,2019-12-01,0.75421053,0
MA1_37734,MA1,37734,2019-03-15,0.7331293,0
MA1_37758,MA1,37758,2019-07-06,0.7681165,0
MA1_37760,MA1,37760,2019-07-06,0.76585,0
MA1_37909,MA1,37909,2019-12-01,0.7434128,0
MA1_37910,MA1,37910,2019-12-01,0.7456455,0
MA1_38065,MA1,38065,2018-12-18,0.73378575,0
MA1_38082,MA1,38082,2019-10-26,0.75878155,0
MA1_38234,MA1,38234,2018-05-07,0.7039812,0
MA1_38240,MA1,38240,2018-05-07,0.70386565,0
MA1_38617,MA1,38617,2019-11-23,0.77095443,0
MA1_38744,MA1,38744,2019-06-24,0.76795346,0
MA1_38783,MA1,38783,2019-02-17,0.77299786,0
MA1_38784,MA1,38784,2019-02-17,0.7742673,0
MA1_39053,MA1,39053,2019-10-12,0.7712874,0
MA1_39545,MA1,39545,2019-05-30,0.75697684,0
MA1_39586,MA1,39586,2019-03-08,0.7665305,0
MA1_39727,MA1,39727,2018-11-27,0.74621004,0
MA1_39731,MA1,39731,2018-11-27,0.747036,0
MA1_39744,MA1,39744,2019-12-01,0.7347792,0
MA1_39807,MA1,39807,2019-09-13,0.7503749,0
MA1_40079,MA1,40079,2019-12-01,0.766206,0
MA1_40092,MA1,40092,2019-07-06,0.7693965,0
MA1_40302,MA1,40302,2018-05-11,0.69739914,0
MA1_40416,MA1,40416,2019-06-01,0.75405616,0
MA1_41055,MA1,41055,2019-02-11,0.76725966,0
MA1_4121,MA1,4121,2019-11-30,0.75216544,0
MA1_41290,MA1,41290,2019-12-01,0.7531017,0
MA1_41394,MA1,41394,2019-10-14,0.7601146,0
MA1_41498,MA1,41498,2019-12-01,0.7526662,0
MA1_41504,MA1,41504,2018-11-27,0.7703238,0
MA1_41747,MA1,41747,2018-04-23,0.6886124,0
MA1_41946,MA1,41946,2019-12-01,0.73319304,0
MA1_42256,MA1,42256,2018-11-26,0.76827174,0
MA1_42279,MA1,42279,2019-03-09,0.76281,0
MA1_42733,MA1,42733,2019-10-19,0.7629757,0
MA1_42976,MA1,42976,2019-10-26,0.7629132,0
MA1_4663,MA1,4663,2019-12-01,0.7601851,0
MA1_4764,MA1,4764,2019-10-26,0.7452976,0
MA1_516,MA1,516,2019-12-01,0.76609343,0
MA1_5311,MA1,5311,2019-12-01,0.7548978,0
MA1_5317,MA1,5317,2019-12-01,0.7542982,0
MA1_533,MA1,533,2019-12-01,0.7536653,0
MA1_5402,MA1,5402,2019-10-26,0.7673316,0
MA1_5623,MA1,5623,2019-12-01,0.7393145,0
MA1_563,MA1,563,2019-10-26,0.744148,0
MA1_5687,MA1,5687,2019-12-01,0.7569324,0
MA1_570,MA1,570,2019-10-26,0.7424862,0
MA1_6063,MA1,6063,2018-12-22,0.76463556,0
MA1_616,MA1,616,2019-10-19,0.76351845,0
MA1_6206,MA1,6206,2019-12-01,0.72794306,0
MA1_6584,MA1,6584,2019-03-08,0.7675889,0
MA1_6654,MA1,6654,2019-12-01,0.7588448,0
MA1_6819,MA1,6819,2018-10-09,0.75101256,0
MA1_7499,MA1,7499,2019-02-12,0.71271616,0
MA1_7553,MA1,7553,2019-02-11,0.7645158,0
MA1_769,MA1,769,2019-12-01,0.75452036,0
MA1_8154,MA1,8154,2019-02-17,0.7479872,0
MA1_8306,MA1,8306,2018-02-09,0.5894687,0
MA1_8328,MA1,8328,2019-12-01,0.7542962,0
MA1_862,MA1,862,2018-05-11,0.6934618,0
MA1_867,MA1,867,2018-05-11,0.69205135,0
MA1_8818,MA1,8818,2018-07-21,0.73163974,0
MA1_8869,MA1,8869,2019-12-01,0.7509191,0
MA1_9066,MA1,9066,2019-12-01,0.7519428,0
MA1_9070,MA1,9070,2019-12-01,0.75256073,0
MA1_9074,MA1,9074,2018-10-02,0.7563291,1
MA1_915,MA1,915,2019-04-15,0.7582344,0
MA1_9225,MA1,9225,2019-12-01,0.7615444,0
MA1_9561,MA1,9561,2018-05-27,0.71261036,0
MA1_9604,MA1,9604,2019-12-01,0.73057663,0
MA1_9607,MA1,9607,2019-12-01,0.7405925,0
MA1_9713,MA1,9713,2019-12-01,0.75354576,0
MA1_9969,MA1,9969,2019-12-01,0.7510788,0
MA2_100066,MA2,100066,2019-10-26,0.29608655,0
MA2_100184,MA2,100184,2019-04-27,0.26443335,0
MA2_100191,MA2,100191,2019-04-27,0.26431414,0
MA2_10061,MA2,10061,2019-01-23,0.3756446,0
MA2_100702,MA2,100702,2019-12-01,0.25398555,0
MA2_100932,MA2,100932,2019-07-31,0.3932121,0
MA2_100950,MA2,100950,2019-12-01,0.28233352,0
MA2_101179,MA2,101179,2019-12-01,0.2723447,0
MA2_101278,MA2,101278,2019-08-21,0.2579189,0
MA2_101299,MA2,101299,2019-03-03,0.33695576,0
MA2_101476,MA2,101476,2019-11-28,0.27628654,0
MA2_10172,MA2,10172,2019-10-26,0.44920632,0
MA2_10174,MA2,10174,2018-12-31,0.27432197,0
MA2_101938,MA2,101938,2019-12-01,0.28884214,0
MA2_102041,MA2,102041,2019-12-01,0.39130238,0
MA2_102887,MA2,102887,2018-11-08,0.29032275,0
MA2_102897,MA2,102897,2019-12-01,0.31191647,0
MA2_102905,MA2,102905,2019-12-01,0.312058,0
MA2_102967,MA2,102967,2019-06-29,0.2599381,0
MA2_103168,MA2,103168,2019-05-27,0.2636815,0
MA2_103335,MA2,103335,2019-04-15,0.27515483,0
MA2_103474,MA2,103474,2019-08-28,0.3033542,0
MA2_103585,MA2,103585,2019-07-13,0.38488618,0
MA2_103856,MA2,103856,2018-05-21,0.3837849,0
MA2_10412,MA2,10412,2019-10-26,0.2552178,0
MA2_104167,MA2,104167,2019-10-26,0.28343022,0
MA2_104460,MA2,104460,2019-12-01,0.28881395,0
MA2_104644,MA2,104644,2019-10-26,0.25511345,0
MA2_104824,MA2,104824,2019-12-01,0.30897865,0
MA2_105242,MA2,105242,2019-10-22,0.25759295,0
MA2_105264,MA2,105264,2019-10-26,0.9144672,0
MA2_105369,MA2,105369,2019-12-01,0.804317,0
MA2_105442,MA2,105442,2019-10-26,0.28803453,0
MA2_105470,MA2,105470,2019-10-26,0.29488027,0
MA2_105528,MA2,105528,2019-12-01,0.31830156,0
MA2_105534,MA2,105534,2019-12-01,0.025548143,0
MA2_105707,MA2,105707,2019-10-26,0.29550034,0
MA2_1059,MA2,1059,2019-12-01,0.28658402,0
MA2_106008,MA2,106008,2019-05-12,0.3374047,0
MA2_106186,MA2,106186,2019-12-01,0.25157186,0
MA2_106661,MA2,106661,2019-04-27,0.26486602,0
MA2_106749,MA2,106749,2019-06-17,0.38550404,0
MA2_106931,MA2,106931,2019-12-01,0.25375095,0
MA2_1071,MA2,1071,2019-12-01,0.33219427,0
MA2_107143,MA2,107143,2019-10-26,0.28963962,0
MA2_107365,MA2,107365,2019-12-01,0.25209293,0
MA2_107574,MA2,107574,2019-12-01,0.29942665,0
MA2_10766,MA2,10766,2019-12-01,0.27686653,0
MA2_107762,MA2,107762,2019-12-01,0.30390662,0
MA2_107807,MA2,107807,2019-10-26,0.26058438,0
MA2_107975,MA2,107975,2019-11-05,0.25533098,0
MA2_107997,MA2,107997,2019-12-01,0.28904316,0
MA2_108011,MA2,108011,2019-12-01,0.3704036,0
MA2_108023,MA2,108023,2019-12-01,0.37825212,0
MA2_108053,MA2,108053,2019-11-17,0.26311308,0
MA2_108220,MA2,108220,2019-12-01,0.39393863,0
MA2_108354,MA2,108354,2019-12-01,0.31519413,0
MA2_108364,MA2,108364,2019-12-01,0.31380656,0
MA2_10844,MA2,10844,2019-12-01,0.27752155,0
MA2_108447,MA2,108447,2019-10-26,0.325566,0
MA2_108575,MA2,108575,2018-12-03,0.26887873,0
MA2_108946,MA2,108946,2019-10-21,0.2706755,0
MA2_108971,MA2,108971,2019-12-01,0.39817902,0
MA2_109031,MA2,109031,2019-11-29,0.25927028,0
MA2_109125,MA2,109125,2019-03-08,0.2689871,0
MA2_109170,MA2,109170,2018-12-03,0.26865473,0
MA2_109216,MA2,109216,2019-12-01,0.27005988,0
MA2_10925,MA2,10925,2019-12-01,0.26302707,0
MA2_109535,MA2,109535,2019-03-24,0.2674785,0
MA2_10956,MA2,10956,2019-12-01,0.26808116,0
MA2_109802,MA2,109802,2019-12-01,0.37605396,0
MA2_110071,MA2,110071,2019-10-26,0.3388086,0
MA2_110253,MA2,110253,2019-10-26,0.29772028,0
MA2_11035,MA2,11035,2019-11-17,0.3966565,0
MA2_111003,MA2,111003,2019-12-01,0.27324563,0
MA2_111078,MA2,111078,2019-12-01,0.28961265,0
MA2_111210,MA2,111210,2019-12-01,0.2947683,0
MA2_111458,MA2,111458,2019-12-01,0.25563768,0
MA2_111486,MA2,111486,2018-12-09,0.39217484,0
MA2_11156,MA2,11156,2019-12-01,0.37825486,0
MA2_111638,MA2,111638,2019-12-01,0.2554886,0
MA2_111771,MA2,111771,2019-11-05,0.25750387,0
MA2_111813,MA2,111813,2019-12-01,0.29619414,0
MA2_112057,MA2,112057,2019-04-07,0.34515792,0
MA2_112058,MA2,112058,2019-04-07,0.34518048,0
MA2_11224,MA2,11224,2019-12-01,0.5501661,0
MA2_112408,MA2,112408,2019-12-01,0.39438757,0
MA2_112458,MA2,112458,2019-12-01,0.25225383,0
MA2_112689,MA2,112689,2019-12-01,0.36989632,0
MA2_112738,MA2,112738,2018-07-23,0.38088968,0
MA2_112746,MA2,112746,2019-11-23,0.40943918,0
MA2_112770,MA2,112770,2019-12-01,0.3904587,0
MA2_113047,MA2,113047,2019-12-01,0.33805248,0
MA2_113176,MA2,113176,2019-10-22,0.2829283,0
MA2_113354,MA2,113354,2019-07-12,0.2625988,0
MA2_11338,MA2,11338,2019-12-01,0.28892592,0
MA2_113399,MA2,113399,2019-12-01,0.2995175,0
MA2_113439,MA2,113439,2019-10-26,0.2558222,0
MA2_113473,MA2,113473,2019-07-08,0.26228282,0
MA2_113504,MA2,113504,2019-11-17,0.26614907,0
MA2_113661,MA2,113661,2019-12-01,0.2538004,0
MA2_113752,MA2,113752,2019-06-27,0.26303074,0
MA2_113777,MA2,113777,2019-05-03,0.2729461,0
MA2_113915,MA2,113915,2019-03-24,0.339136,1
MA2_114074,MA2,114074,2019-12-01,0.2536349,0
MA2_114155,MA2,114155,2019-12-01,0.24556004,0
MA2_114247,MA2,114247,2018-10-30,0.38241842,0
MA2_114328,MA2,114328,2019-12-01,0.2906832,0
MA2_115078,MA2,115078,2019-12-01,0.28235728,0
MA2_11549,MA2,11549,2018-12-18,0.35388115,0
MA2_11552,MA2,11552,2018-12-18,0.3538974,0
MA2_115631,MA2,115631,2019-12-01,0.25753602,0
MA2_115638,MA2,115638,2019-12-01,0.2573532,0
MA2_115762,MA2,115762,2018-12-22,0.27595827,0
MA2_115813,MA2,115813,2019-12-01,0.2563587,0
MA2_115819,MA2,115819,2019-12-01,0.27832392,0
MA2_116015,MA2,116015,2019-06-29,0.25889912,0
MA2_116112,MA2,116112,2019-12-01,0.27756885,0
MA2_116155,MA2,116155,2019-12-01,0.34432554,0
MA2_116233,MA2,116233,2019-12-01,0.37473574,0
MA2_116274,MA2,116274,2019-12-01,0.28443384,0
MA2_116537,MA2,116537,2019-02-17,0.27004856,0
MA2_116649,MA2,116649,2019-10-26,0.2567548,0
MA2_116770,MA2,116770,2019-11-17,0.3815725,0
MA2_11682,MA2,11682,2019-10-26,0.32085752,0
MA2_117144,MA2,117144,2019-12-01,0.28873768,0
MA2_117386,MA2,117386,2019-05-03,0.3663087,0
MA2_117558,MA2,117558,2019-12-01,0.29177406,0
MA2_117838,MA2,117838,2019-01-27,0.27449018,0
MA2_117883,MA2,117883,2018-09-18,0.28932714,0
MA2_117906,MA2,117906,2019-12-01,0.31814137,0
MA2_118069,MA2,118069,2018-05-28,0.33493784,0
MA2_118136,MA2,118136,2019-09-11,0.29435977,0
MA2_118830,MA2,118830,2019-11-29,0.28215867,0
MA2_119072,MA2,119072,2019-10-26,0.29457346,0
MA2_120105,MA2,120105,2019-10-26,0.2947175,0
MA2_120125,MA2,120125,2019-12-01,0.2708623,0
MA2_120152,MA2,120152,2019-12-01,0.25941256,0
MA2_120225,MA2,120225,2019-12-01,0.2593227,0
MA2_120370,MA2,120370,2019-11-27,0.27952078,0
MA2_12066,MA2,12066,2019-12-01,0.7820183,0
MA2_120741,MA2,120741,2019-12-01,0.29149717,0
MA2_12140,MA2,12140,2019-10-26,0.2893394,0
MA2_12430,MA2,12430,2019-10-26,0.36985964,0
MA2_12667,MA2,12667,2019-12-01,0.25113717,0
MA2_12673,MA2,12673,2019-10-26,0.34203538,0
MA2_12705,MA2,12705,2019-12-01,0.37429276,0
MA2_12741,MA2,12741,2019-04-22,0.26622492,0
MA2_12837,MA2,12837,2019-12-01,0.26761568,0
MA2_1325,MA2,1325,2019-10-26,0.29539734,0
MA2_1351,MA2,1351,2019-12-01,0.25300795,0
MA2_1352,MA2,1352,2019-11-17,0.29120073,0
MA2_13655,MA2,13655,2019-05-10,0.32999918,0
MA2_1368,MA2,1368,2019-01-28,0.40247586,0
MA2_13779,MA2,13779,2019-05-10,0.3982867,0
MA2_14276,MA2,14276,2019-10-18,0.3285706,0
MA2_14372,MA2,14372,2019-12-01,0.3234626,0
MA2_1458,MA2,1458,2019-12-01,0.27788526,0
MA2_14714,MA2,14714,2018-02-13,0.39666268,0
MA2_15115,MA2,15115,2018-10-07,0.3856511,0
MA2_15344,MA2,15344,2019-12-01,0.27153277,0
MA2_15409,MA2,15409,2019-12-01,0.27572787,0
MA2_15588,MA2,15588,2019-05-13,0.35080144,0
MA2_15812,MA2,15812,2019-12-01,0.25649935,0
MA2_16280,MA2,16280,2019-12-01,0.2531698,0
MA2_16354,MA2,16354,2019-12-01,0.2700778,0
MA2_16539,MA2,16539,2019-12-01,0.3513144,0
MA2_1663,MA2,1663,2019-12-01,0.30846936,0
MA2_16638,MA2,16638,2019-12-01,0.30855086,0
MA2_16659,MA2,16659,2019-12-01,0.39776334,0
MA2_16739,MA2,16739,2019-12-01,0.73410827,0
MA2_1679,MA2,1679,2019-12-01,0.26747897,0
MA2_16927,MA2,16927,2019-11-17,0.27750796,0
MA2_17138,MA2,17138,2019-05-03,0.2660563,0
MA2_17291,MA2,17291,2019-12-01,0.25312313,0
MA2_17330,MA2,17330,2018-12-07,0.4074852,0
MA2_17387,MA2,17387,2019-12-01,0.29223552,0
MA2_17416,MA2,17416,2019-10-26,0.301164,0
MA2_17418,MA2,17418,2019-04-26,0.2680804,0
MA2_17774,MA2,17774,2019-10-26,0.32410628,0
MA2_17963,MA2,17963,2019-12-01,0.28074417,0
MA2_18114,MA2,18114,2019-12-01,0.25964484,0
MA2_18362,MA2,18362,2019-12-01,0.26747462,0
MA2_18406,MA2,18406,2019-12-01,0.28208512,0
MA2_18409,MA2,18409,2019-12-01,0.29231438,0
MA2_18429,MA2,18429,2019-05-02,0.2653008,0
MA2_18467,MA2,18467,2019-07-29,0.31814107,0
MA2_18479,MA2,18479,2019-08-02,1.0,0
MA2_18485,MA2,18485,2019-12-01,0.27323303,0
MA2_18568,MA2,18568,2018-08-21,0.39728147,0
MA2_18642,MA2,18642,2019-12-01,0.2564723,0
MA2_18692,MA2,18692,2019-05-02,0.26536506,0
MA2_18790,MA2,18790,2019-12-01,0.30589336,0
MA2_1884,MA2,1884,2019-12-01,0.27694726,0
MA2_18975,MA2,18975,2019-11-23,0.25308526,0
MA2_19234,MA2,19234,2019-03-03,0.34342209,0
MA2_19297,MA2,19297,2019-10-26,0.29467365,0
MA2_195,MA2,195,2019-10-26,0.32082656,0
MA2_19583,MA2,19583,2019-07-01,0.34791312,0
MA2_19678,MA2,19678,2019-12-01,0.47810215,0
MA2_19711,MA2,19711,2019-11-17,0.2754704,0
MA2_19785,MA2,19785,2019-12-01,0.2714757,0
MA2_19923,MA2,19923,2019-12-01,0.01215065,0
MA2_19990,MA2,19990,2019-12-01,0.29977983,0
MA2_20042,MA2,20042,2019-12-01,0.29558042,0
MA2_20177,MA2,20177,2019-11-28,0.2549825,0
MA2_2026,MA2,2026,2019-12-01,0.29100934,0
MA2_2041,MA2,2041,2019-10-27,0.29496264,0
MA2_20759,MA2,20759,2019-11-26,0.29306677,0
MA2_20853,MA2,20853,2019-12-01,0.25240391,0
MA2_20984,MA2,20984,2019-11-23,0.25466296,0
MA2_21099,MA2,21099,2019-12-01,0.28872567,0
MA2_21295,MA2,21295,2019-02-24,0.9389445,1
MA2_21468,MA2,21468,2019-12-01,0.25286913,0
MA2_21532,MA2,21532,2019-08-11,0.31253612,0
MA2_21783,MA2,21783,2019-02-05,0.2799601,0
MA2_2205,MA2,2205,2019-12-01,0.29151428,0
MA2_22186,MA2,22186,2019-10-26,0.29689255,0
MA2_22464,MA2,22464,2019-10-21,0.30060953,0
MA2_22551,MA2,22551,2019-12-01,0.25840852,0
MA2_22729,MA2,22729,2019-12-01,0.27104315,0
MA2_22971,MA2,22971,2019-10-26,0.29141963,0
MA2_22974,MA2,22974,2019-10-26,0.29038116,0
MA2_23161,MA2,23161,2019-07-13,0.38598993,0
MA2_23230,MA2,23230,2019-12-01,0.26786384,0
MA2_23384,MA2,23384,2019-12-01,0.26769912,0
MA2_23396,MA2,23396,2019-02-05,0.27115235,0
MA2_23441,MA2,23441,2019-04-28,0.2691912,0
MA2_23455,MA2,23455,2019-05-05,0.35813186,0
MA2_23983,MA2,23983,2019-12-01,0.2925164,0
MA2_23994,MA2,23994,2019-10-26,0.37971315,0
MA2_23997,MA2,23997,2019-11-03,0.30875292,0
MA2_24004,MA2,24004,2019-01-13,0.39624676,0
MA2_24313,MA2,24313,2019-12-01,0.2718462,0
MA2_24492,MA2,24492,2019-06-29,0.2591434,0
MA2_24498,MA2,24498,2019-12-01,0.3014426,0
MA2_24595,MA2,24595,2019-10-26,0.28506324,0
MA2_24830,MA2,24830,2019-12-01,0.290747,0
MA2_24848,MA2,24848,2019-12-01,0.29191008,0
MA2_24858,MA2,24858,2019-10-26,0.42537838,0
MA2_24974,MA2,24974,2018-12-31,0.27104893,0
MA2_25317,MA2,25317,2019-10-26,0.25746498,0
MA2_25588,MA2,25588,2019-11-17,0.28685632,0
MA2_25687,MA2,25687,2019-12-01,0.25965965,0
MA2_25962,MA2,25962,2019-12-01,0.2773536,0
MA2_25985,MA2,25985,2018-09-04,0.3965751,0
MA2_25992,MA2,25992,2018-09-04,0.3886539,0
MA2_26005,MA2,26005,2019-12-01,0.25309774,0
MA2_26177,MA2,26177,2019-12-01,0.29825217,0
MA2_26246,MA2,26246,2018-10-14,0.38345146,0
MA2_26261,MA2,26261,2018-04-15,0.40141743,0
MA2_2651,MA2,2651,2019-12-01,0.37755376,0
MA2_2673,MA2,2673,2019-12-01,0.25971466,0
MA2_26740,MA2,26740,2019-05-12,0.31572956,0
MA2_26747,MA2,26747,2019-05-12,0.31558445,0
MA2_26760,MA2,26760,2019-12-01,0.24585822,0
MA2_27065,MA2,27065,2019-12-01,0.25332007,0
MA2_27243,MA2,27243,2019-10-26,0.2982549,0
MA2_27301,MA2,27301,2019-10-26,0.3407988,0
MA2_27515,MA2,27515,2019-10-26,0.37745675,0
MA2_27770,MA2,27770,2019-02-15,0.26950338,0
MA2_27784,MA2,27784,2019-12-01,0.29161933,0
MA2_28044,MA2,28044,2018-07-23,0.3805933,0
MA2_28439,MA2,28439,2019-11-17,0.29974532,0
MA2_2845,MA2,2845,2019-12-01,0.25188416,0
MA2_28462,MA2,28462,2019-10-26,0.2775157,0
MA2_28551,MA2,28551,2019-12-01,0.39770064,0
MA2_28703,MA2,28703,2019-09-11,0.32619983,0
